rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
197,1.899315738025416,16,95.9755620723363,-0.002571728303270453,0.1187072336265885,-0.01610808546292418,11,9,8,7,6,5,135,131,66,58,51,112,0.234322419731581,0.2938025415444773,0.01664711632453568,115.3697742913942,58.80830154396214
279,1.529814271749756,14,48.04398826979474,-0.005096746627601804,0.1092724479821254,-0.020543625642481,10,8,7,6,4,4,56,53,51,46,40,15,0.506877417185136,0.2583382209188661,0.008504398826979471,114.2952039974015,54.16811163808473
426,1.681329423264907,15,120.9061583577713,-0.006710486954975003,0.1120886282176605,-0.009141779879107068,10,8,7,6,5,4,190,186,184,59,39,36,0.3114267607186166,0.2931378299120238,0.01348973607038123,116.8839415238384,60.37131288067874
3195,2.371456500488759,16,81.11730205278599,0.009809238036706231,0.1482160312805474,-0.03725426306071468,11,10,9,8,6,5,57,53,50,45,23,19,0.4433875630041635,0.4080449657869012,0.01759530791788856,122.1102606809845,0
3274,1.725317693059628,15,56.54936461388074,-0.003318928262748547,0.1150211795373086,-0.0269945108654786,10,9,8,6,5,4,59,55,53,48,23,18,0.4083144475920681,0.246314760508309,0.01196480938416422,120.0099641972716,57.29413431151794
4048,2.366568914956011,14,216.66568914956,-0.003124309155466522,0.1690406367825723,-0.0109763985546364,10,8,7,6,4,4,195,70,189,184,175,157,0.4613200388077189,-0.007155425219941293,0.01238514173998045,118.1050441306482,0
4263,2.285434995112414,15,70.5102639296187,0.004006543559030654,0.1523623330074943,-0.03441480860835699,10,9,8,7,5,5,58,54,52,47,40,19,0.4266138053563198,0.263587487781036,0.01550342130987292,119.9122759887268,0
4411,1.678396871945259,14,48.89638318670576,0.01496371523959942,0.1198854908532328,-0.02518852115626309,10,8,8,7,5,5,51,48,47,42,15,32,0.5058241118229473,0.2344868035190616,0.009081133919843595,118.4957969648274,61.59241548748859
5009,1.713587487781036,13,271.9755620723365,0.0003090956794893381,0.1318144221370028,-0.0060187591744394,9,8,7,6,4,4,195,175,170,48,280,275,0.4855942925680523,-0.9374291300097761,5.865102639296182e-05,121.2310668040814,0
5320,1.577712609970674,14,52.3626588465298,-0.007149924393749964,0.1126937578550482,-0.02020736182555326,9,8,7,6,5,4,56,52,51,21,15,13,0.5619413465510119,0.4839687194525906,0.01073313782991202,115.6628389170285,54.55886447226388
