rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
101,0.4652981427174976,17,11.54740957966765,-0.01532210276813669,0.02737047898338221,-0.007316104594330401,12,10,9,7,5,5,58,55,54,51,47,45,0.3099647266313936,0.09429130009775172,0.003910068426197458,128.2921305685336,63.36379619543428
183,0.4525904203323559,17,10.20527859237538,-0.02375478927203061,0.02662296590190329,-0.006722309948116401,11,9,9,7,5,5,59,56,55,52,49,47,0.2992677658958017,0.01854349951124149,0.003010752688172044,127.3142942074929,63.36379619543428
264,0.4545454545454546,17,12.31573802541544,-0.03801889038812595,0.02673796791443851,-0.006567693059628544,11,9,8,6,5,4,58,55,54,51,48,32,0.3798752157175094,0.1007624633431085,0.003489736070381232,119.4916033191677,58.67018166243915
346,0.4486803519061583,17,11.14711632453568,-0.03095540842723715,0.02639296187683285,-0.007549439807504324,11,9,8,7,5,4,59,56,54,51,48,46,0.2637759710930441,0.07712609970674485,0.003841642228739003,128.6832651129499,64.34163255647493
427,0.4740957966764419,17,12.3841642228739,-0.01444470755387157,0.0278879880397907,-0.007775020678246485,12,10,9,7,6,5,59,56,54,51,48,45,0.2918531556449586,0.06920821114369499,0.003822091886608015,129.4655342017824,64.1460652842668
2815,0.4828934506353861,16,7.978494623655912,-0.008576329331046195,0.03018084066471163,-0.01723984715187062,11,9,9,7,5,4,17,15,13,11,9,7,0.5568932452588962,0.1126686217008798,0.003509286412512219,121.6428433134572,59.06131620685541
2896,0.436950146627566,58,12.73411534701859,-0.5919628463959457,0.007533623217716655,-0.007560483870967742,34,10,8,7,5,4,58,55,54,51,48,46,0.1908167381816852,0.09761485826001952,0.004115347018572825,125.1630542132035,0
3384,0.4222873900293256,17,10.65884652981427,-0.02411958914159931,0.02484043470760739,-0.007449354501634814,11,9,8,7,5,4,52,49,48,44,41,39,0.3332098765432099,0.05463343108504397,0.003196480938416423,122.4251124022897,60.03915256789606
3629,0.4740957966764419,17,11.28543499511243,-0.01472498917280189,0.0278879880397907,-0.007148093841642229,12,10,9,7,5,4,58,55,53,50,47,45,0.3183403334606087,0.06530791788856305,0.003558162267839687,123.4029487633303,59.45245075127167
3710,0.4613880742913001,18,11.72238514173999,-0.00933955970647081,0.02563267079396112,-0.007633943117814086,12,10,9,8,6,5,58,54,53,49,46,44,0.2995658087466002,0.06478983382209189,0.003616813294232649,122.0339778578734,59.84358529568793
3955,0.4525904203323559,17,11.11143695014663,-0.016627078384798,0.02662296590190329,-0.007083239341303858,12,10,9,7,6,5,59,56,54,51,48,46,0.297977137438761,0.07734115347018571,0.00364613880742913,121.6428433134572,59.84358529568793
4037,0.4721407624633431,17,11.05083088954057,-0.002476780185758349,0.02777298602725548,-0.007316104594330401,12,10,9,8,6,5,59,55,54,51,48,46,0.3000536768652712,0.05544477028347997,0.003577712609970674,121.0561414968328,59.84358529568793
4118,0.479960899315738,18,12.8998044965787,-0.03034895616261866,0.02666449440642989,-0.007361925708699903,12,10,9,7,6,5,59,56,55,52,48,25,0.3438477969301079,0.1082991202346041,0.00396871945259042,114.9935560583807,55.34553803490093
4200,0.4604105571847508,17,11.22385141739982,-0.0122800905765545,0.02708297395204416,-0.007789589442815249,12,10,9,7,6,5,58,55,53,50,47,45,0.2664674582579753,0.04495601173020528,0.003577712609970674,122.816246946706,60.82142165672859
4282,0.4828934506353861,18,11.33528836754644,-0.03121766126250427,0.02682741392418812,-0.009858364010731891,12,10,9,7,6,5,41,38,36,33,30,28,0.3892868265337902,0.0573998044965787,0.003519061583577713,122.6206796744978,60.23471984010419
4364,0.4623655913978495,35,10.70185728250246,-0.3793386919985387,0.01321044546850999,-0.0067223099481164,12,10,9,7,6,5,59,56,55,52,49,47,0.2647991543340383,0.01507331378299122,0.002952101661779081,121.447276041249,61.21255620114485
4445,0.4496578690127077,17,12.64027370478986,-0.02103472275926048,0.02645046288310045,-0.007148093841642229,11,9,9,7,5,5,58,55,53,49,45,40,0.3460279119699416,0.08991202346041056,0.003567937438905181,114.7979887861726,55.54110530710906
4527,0.466275659824047,17,11.82209188660802,-0.02422688936662797,0.02742797998964982,-0.007474246183923603,12,10,9,7,5,4,58,55,54,51,47,45,0.2951884235823493,0.05558162267839688,0.0035386119257087,123.4029487633303,61.21255620114485
4935,0.4525904203323559,17,10.67546432062561,0.0005494002380736022,0.02662296590190329,-0.006781524926686218,12,10,9,8,6,5,58,55,53,50,48,46,0.3189344852411807,0.02614858260019554,0.003030303030303031,126.5320251186604,62.77709437880989
