rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
158,0.4183773216031281,44,13.12463343108504,-0.250623766432056,0.009508575490980184,-0.01268056913218204,32,20,12,9,7,6,30,26,24,20,16,14,0.3556658878504673,0.1464907135874878,0.004301075268817204,100.1304433705628,52.41202895177897
236,0.3851417399804496,42,12.47800586510263,-0.2444183313748535,0.009170041428105943,-0.01323837452869711,31,14,11,8,6,5,29,25,23,19,15,13,0.3275430153602739,0.08946236559139788,0.00343108504398827,98.37033792068964,51.62975986294645
315,0.4672531769305962,44,13.47116324535679,-0.2409839634279081,0.01061939038478628,-0.01347788737818063,33,23,13,9,7,6,27,23,22,18,14,12,0.4045536053904253,0.06539589442815248,0.002834799608993157,97.00136701523273,51.43419259073832
393,0.5131964809384164,45,14.50048875855328,-0.2329782931104221,0.01140436624307592,-0.01235473009666558,34,25,15,10,8,6,30,26,24,21,17,14,0.4218459729570839,0.09026392961876833,0.003382209188660802,98.7614724651059,52.6075962239871
471,0.4506353861192571,41,12.7585532746823,-0.24731841863316,0.01099110697851846,-0.01200173780818942,31,15,12,9,7,5,30,26,24,20,16,13,0.397160323407612,0.1273998044965787,0.003910068426197458,100.326010642771,52.80316349619523
548,0.3743890518084067,42,11.84261974584555,-0.2466776723070574,0.008914025043057303,-0.01234464460270912,32,13,11,8,6,5,28,25,23,19,15,13,0.3437658946797325,0.0859921798631476,0.003313782991202346,99.15260700952216,51.82532713515458
627,0.4134897360703812,44,12.31036168132941,-0.2546948822805423,0.009397494001599572,-0.01219021332873325,33,21,12,9,7,6,28,24,22,18,14,12,0.3885251863975266,0.04953079178885628,0.002600195503421309,97.78363610406525,51.23862531853019
705,0.4604105571847508,45,12.69599217986315,-0.2520788420080076,0.01023134571521668,-0.01173020527859238,33,23,14,10,8,7,28,24,22,19,15,13,0.4238759439920448,0.102991202346041,0.003088954056695992,98.37033792068964,52.41202895177897
783,0.4545454545454545,43,13.52150537634409,-0.2376287728176394,0.0105708245243129,-0.01290322580645161,33,22,12,9,7,5,29,25,23,19,15,13,0.3936586710780256,0.1603030303030303,0.004261974584555229,99.93487609835468,52.99873076840336
1329,0.4516129032258064,44,13.26441837732161,-0.2330962821032461,0.01026392961876833,-0.01365469208211144,34,24,13,9,7,6,26,22,20,17,13,10,0.4090339485076328,0.05956011730205277,0.002756598240469208,98.17477064848151,51.62975986294645
1407,0.501466275659824,46,14.00048875855327,-0.2721941001920061,0.01090144077521357,-0.01282272439767696,34,25,14,10,7,6,28,24,22,18,14,12,0.4207115009746588,0.08226783968719452,0.003225806451612904,99.54374155393842,52.99873076840336
1486,0.4437927663734115,43,12.27419354838709,-0.2843148966670654,0.01032076200868399,-0.01181399245915375,32,20,11,8,6,5,28,25,23,20,16,13,0.3975488534959898,0.1284066471163246,0.00375366568914956,101.1082797316035,53.58543258502775
1563,0.3743890518084067,43,12.04496578690127,-0.245495861061516,0.008706722135079226,-0.012316715542522,33,19,11,8,6,5,28,25,23,19,15,13,0.3467563767824863,0.08374389051808404,0.00332355816226784,100.5215779149791,52.6075962239871
1642,0.4037145650048876,44,11.91593352883676,-0.2668990976210009,0.009175331022838353,-0.01198895980679662,33,21,12,9,7,5,28,24,22,18,14,12,0.381883653070094,0.0526197458455523,0.002658846529814272,98.95703973731403,52.02089440736271
1720,0.4457478005865103,45,11.93450635386118,-0.2841346547628803,0.00990550667970023,-0.01178944873959537,33,21,13,10,7,6,27,24,22,18,14,12,0.4151484480431846,0.1011534701857283,0.00300097751710655,99.73930882614656,52.99873076840336
1798,0.4565004887585533,44,13.51319648093842,-0.2638527199074078,0.01037501110814894,-0.01295908392682586,32,21,12,9,7,5,29,25,23,19,15,13,0.3867400319843871,0.1387683284457478,0.004037145650048876,101.3038470038116,53.78099985723589
1876,0.4203323558162268,43,13.48582600195503,-0.2207886343867793,0.009775171065493646,-0.01394399401989535,33,21,12,9,7,6,28,24,22,18,15,12,0.361763817577771,0.1173216031280548,0.004076246334310851,101.6949815482279,53.19429804061149
1954,0.4007820136852395,44,12.17595307917888,-0.2778580603725116,0.009108682129209988,-0.01228878648233487,32,13,11,9,7,5,29,25,23,19,15,13,0.3559123186168571,0.06023460410557183,0.002991202346041055,99.93487609835468,52.21646167957084
2032,0.4125122189638318,43,11.38514173998045,-0.2556881600412128,0.009593307417763531,-0.0106664366626416,33,23,13,9,6,5,27,24,22,18,14,12,0.4270942327814366,0.04834799608993157,0.002258064516129032,99.34817428173029,52.6075962239871
2110,0.4213098729227762,44,11.99608993157381,-0.2574559973924385,0.009575224384608548,-0.01075268817204301,33,23,13,9,7,5,28,24,23,19,15,12,0.4230667567329437,0.0920039100684262,0.003020527859237537,101.3038470038116,53.58543258502775
2188,0.3714565004887586,43,11.35386119257086,-0.2439087386999574,0.008638523267180433,-0.01144270024725433,32,18,12,9,7,6,28,24,22,18,14,12,0.384552289815447,0.1381427174975563,0.003792766373411535,102.4772506370604,53.97656712944402
2265,0.3333333333333333,44,11.29765395894429,-0.2704304564135844,0.007575757575757575,-0.01236271634753608,32,12,11,8,7,5,28,23,21,18,14,12,0.3144221370027824,0.07979472140762459,0.00303030303030303,101.1082797316035,52.99873076840336
2343,0.4477028347996089,44,13.01075268817203,-0.2746055597295271,0.01017506442726384,-0.01234464460270912,32,22,12,9,6,5,28,24,23,19,15,12,0.3919628544580177,0.04677419354838708,0.002561094819159335,100.5215779149791,52.80316349619523
2421,0.501466275659824,43,13.90469208211142,-0.2480227776020252,0.01166200641069358,-0.01223292836196062,33,22,13,9,7,6,28,24,22,18,15,12,0.4357224971260061,0.1029618768328446,0.003362658846529814,102.0861160926441,54.17213440165215
2499,0.4340175953079179,43,12.40371456500489,-0.248325321144298,0.01009343244902135,-0.01239146685066989,33,19,12,9,7,6,28,24,22,19,15,13,0.3954311454311452,0.1355522971652004,0.003949169110459433,103.8462215425173,54.95440349048467
2577,0.3636363636363637,43,11.99217986314761,-0.2496739484838607,0.008456659619450319,-0.01197458455522972,32,13,11,8,6,5,29,25,23,20,16,13,0.3349666530556689,0.1006744868035191,0.003567937438905181,103.6506542703092,54.17213440165215
2655,0.3812316715542522,42,11.48778103616814,-0.269911504424779,0.009076944560815528,-0.01196020930366281,31,13,11,8,6,5,27,23,21,18,13,11,0.3717273954116062,0.04351906158357771,0.002609970674486803,103.455086998101,53.38986531281962
2733,0.4144672531769306,44,10.91495601173021,-0.3178398710370771,0.009419710299475694,-0.01029268012190213,32,20,12,8,6,5,27,23,21,17,14,11,0.42374213836478,0.04927663734115349,0.002013685239491691,104.2373560869336,54.36770167386028
2811,0.4594330400782013,44,13.03274682306939,-0.2417401087567979,0.0104416600017773,-0.0118739577942614,33,25,14,9,7,6,27,23,22,18,14,12,0.433469721767594,0.1449364613880743,0.003792766373411535,106.388596081223,55.34553803490093
2888,0.3743890518084066,44,13.16031280547409,-0.2196018717967767,0.008508842086554697,-0.01482042064768392,32,14,12,10,8,7,24,20,18,14,11,8,0.3662663185378589,0.1212609970674487,0.003675464320625611,107.5619997144718,54.95440349048467
2966,0.4115347018572825,47,14.60410557184751,-0.1184069611780456,0.008756057486325158,-0.01239146685066989,39,34,31,10,8,6,28,24,22,18,14,11,0.4342101404650888,0.0780840664711632,0.003049853372434017,106.388596081223,53.97656712944402
3044,0.4252199413489736,44,11.85581622678396,-0.2462381992826818,0.009664089576113035,-0.01203567937438905,35,23,13,9,7,6,26,22,21,17,13,11,0.4226860254083487,0.06293255131964809,0.002375366568914955,105.6063269923905,54.36770167386028
3355,0.4037145650048876,44,11.48778103616813,-0.2667205582028597,0.009175331022838353,-0.01199680085310584,33,15,12,9,7,6,27,23,22,18,14,12,0.387880884248923,0.06733137829912024,0.002649071358748778,107.1708651700555,55.1499707626928
