rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
434,0.4604105571847507,16,12.18768328445749,-0.01086782162335551,0.02877565982404692,-0.007916286075989936,11,9,8,7,5,5,55,51,49,44,41,38,0.3272396393415505,0.0944379276637341,0.003773216031280547,152.9336068667581,0
511,0.4682306940371457,16,12.61779081133922,-0.008095754570808744,0.0292644183773216,-0.007707962758200728,11,9,8,7,6,5,55,50,48,44,41,38,0.3552856329474289,0.08782991202346042,0.003587487781036168,151.5646359613011,65.90617073413998
588,0.469208211143695,16,12.34604105571848,-0.004038004750593748,0.02932551319648094,-0.007419515087415669,11,9,8,7,6,5,55,51,49,45,41,39,0.3670183982683983,0.1009970674486804,0.00364613880742913,151.5646359613011,65.71060346193185
3353,0.4623655913978495,15,10.82746823069406,-0.001625062068342802,0.03082437275985663,-0.007115042546031441,10,9,8,6,5,4,56,52,50,46,43,41,0.34663959051964,0.1212609970674487,0.003910068426197458,144.9153487062247,64.73276710089119
3430,0.4525904203323558,15,11.08113391984359,-0.009968242766407818,0.03017269468882372,-0.007996410428985787,10,8,8,6,5,4,55,51,49,45,42,40,0.2912072297374104,0.1085043988269795,0.004066471163245357,147.8488577893467,66.10173800634811
3506,0.4711632453567938,16,11.99902248289345,-0.01164969450101825,0.02944770283479961,-0.007836161722994088,11,9,8,7,5,5,56,52,50,46,42,40,0.3304143988791291,0.1119354838709677,0.004017595307917889,148.0444250615548,65.51503618972372
3583,0.4633431085043989,15,10.98778103616814,-0.0112094657710955,0.03088954056695992,-0.007131067416630612,10,8,8,6,5,4,55,51,49,46,43,41,0.3500721741061514,0.1016324535679374,0.003655913978494624,148.8266941503873,65.31946891751559
3659,0.458455522971652,15,11.43792766373413,-0.01931458849670957,0.03056370153144347,-0.007457509538674992,10,8,8,6,5,4,56,52,50,46,43,40,0.3275274831778033,0.1258357771260998,0.004076246334310851,151.1735014168849,66.29730527855624
3735,0.4496578690127078,14,10.79618768328447,-0.007152881524740723,0.03211841921519341,-0.007457509538674992,10,8,7,6,4,4,56,52,50,46,43,40,0.3095823798627005,0.1072825024437928,0.003880742913000978,151.7602032335093,65.90617073413998
3811,0.4633431085043989,15,11.21603128054741,-0.006536517343559265,0.03088954056695992,-0.00749963944041152,10,9,8,6,5,4,55,51,50,46,42,40,0.3323062402842549,0.1021114369501466,0.003782991202346041,151.1735014168849,65.71060346193185
3888,0.4701857282502444,15,11.42815249266863,-0.01736378410743296,0.03134571521668296,-0.00732336586382065,10,8,7,6,5,4,55,51,49,46,42,40,0.3525276288434185,0.1331769305962855,0.004095796676441838,151.9557705057174,66.10173800634811
3964,0.447702834799609,15,10.75953079178886,-0.02080494230943925,0.02984685565330726,-0.007962034496894019,10,8,7,6,5,4,56,52,50,46,42,40,0.2685305960415132,0.1105767350928642,0.004125122189638319,153.3247414111743,66.6884398229725
4040,0.4789833822091887,15,11.6989247311828,-0.01002673796791435,0.03193222548061258,-0.007723987628799897,10,8,8,6,5,4,55,51,50,46,42,40,0.3363319011815253,0.09969696969696974,0.00383186705767351,150.5867996002605,65.71060346193185
4117,0.4789833822091887,16,11.68719452590421,-0.004014720642355145,0.02993646138807429,-0.00732336586382065,11,9,8,7,6,5,56,52,50,46,43,41,0.3578054598462764,0.1287194525904204,0.004027370478983382,156.4538177665044,64.34163255647493
4193,0.4652981427174975,15,10.94183773216032,0.001518738553624951,0.0310198761811665,-0.008092559652580806,10,9,8,7,5,4,56,51,49,45,42,40,0.2865712074303407,0.1073020527859238,0.004173998044965787,148.8266941503873,67.47070891180502
4270,0.4613880742913001,16,11.38416422287391,-0.004465052378499046,0.02883675464320626,-0.00748361456981235,11,9,8,7,6,5,56,52,50,46,43,40,0.3329848117983714,0.1086119257087,0.003861192570869991,153.3247414111743,63.75493073985054
4346,0.4633431085043989,15,10.90860215053764,-0.003225950983466914,0.03088954056695992,-0.007163117157828951,10,9,8,6,5,4,55,52,50,46,43,41,0.3460193204530315,0.1166568914956012,0.003841642228739004,155.6715486776719,58.86574893464728
4423,0.4594330400782013,15,11.20918866080156,-0.0122961541815644,0.03062886933854676,-0.007709772017784505,10,9,8,6,5,4,56,52,50,46,43,40,0.3044763746891405,0.1210654936461388,0.004164222873900294,160.5607304828751,60.82142165672859
4499,0.4545454545454546,14,11.0850439882698,-0.01538800705467367,0.03246753246753247,-0.00752057515845237,10,8,7,6,4,3,56,52,50,46,42,40,0.3155631013016412,0.1043401759530792,0.003861192570869991,0,68.83967981726194
4576,0.4623655913978495,15,11.11827956989248,-0.02426586952699126,0.03082437275985663,-0.007284079084287202,10,8,7,6,5,4,56,52,50,46,43,41,0.3312649295735979,0.0944574780058651,0.003655913978494624,140.808435989854,0
4652,0.4652981427174976,15,11.76441837732161,-0.0005816368923970985,0.03101987618116651,-0.007362911109008924,10,9,8,6,5,4,56,52,50,46,43,41,0.3453836079886502,0.1239687194525904,0.004037145650048877,162.1252686605402,62.77709437880989
9733,0.458455522971652,26,11.46432062561094,-0.2092002046384723,0.01763290472967893,-0.007370168660491241,11,9,8,7,5,4,58,54,52,48,44,42,0.2808509618839988,-0.1768035190615835,0.001319648093841642,148.2399923337629,64.53719982868307
9824,0.4672531769305963,27,11.35581622678398,-0.263751398812086,0.01730567321965171,-0.006753754554341065,10,8,7,6,5,4,60,56,54,50,47,45,0.2904125612993208,-0.1769012707722386,0.001163245356793744,149.2178286948036,64.53719982868307
