rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
4007,0.3812316715542522,27,13.19501466275659,0.01481646108826919,0.01411969153904638,-0.006735981516040167,20,17,16,14,11,9,47,43,41,36,30,26,0.4482489055659788,-0.05954056695992177,0.001192570869990225,154.6937123166312,72.55545798921642
4474,0.4379276637341154,28,16.17888563049855,0.0372182949670714,0.01564027370478984,-0.007820136852394919,22,19,18,15,12,10,46,42,40,34,26,21,0.4756641986062721,-0.0006549364613880837,0.001974584555229717,158.4094904885857,74.51113071129772
4668,0.4203323558162268,27,16.65835777126101,0.03538420913651957,0.01556786503023062,-0.009082022571758643,21,18,17,14,12,10,47,43,40,34,26,20,0.3962280204197393,-0.02146627565982405,0.002189638318670577,160.365163210667,0
5503,0.4652981427174976,27,16.08944281524926,0.03693915368024531,0.0172332645450925,-0.00822891673331556,21,18,17,14,12,10,47,43,42,37,31,26,0.441919450707112,-0.04258064516129027,0.001710654936461389,160.365163210667,75.09783252792211
6854,0.4965786901270772,28,18.11339198435973,0.02547220723151643,0.01773495321882419,-0.009003447034007305,21,18,17,14,12,10,49,45,43,38,31,26,0.418179712830014,-0.02643206256109481,0.002404692082111437,162.7119704771646,74.11999616688146
7246,0.466275659824047,29,17.13391984359724,0.02264947512551331,0.01607847102841541,-0.0086056416701578,22,19,18,15,12,10,49,44,42,37,30,25,0.4217782710568499,-0.01729227761485826,0.00227761485826002,163.298672293789,0
9870,0.4721407624633431,27,16.47702834799608,0.02782392026578067,0.01748669490604975,-0.009267614106323784,21,18,16,14,11,10,44,40,39,34,28,22,0.4384254527347535,0.0333919843597263,0.00270772238514174,163.298672293789,73.92442889467333
9951,0.490713587487781,29,17.40762463343108,0.02358490566037724,0.01692115818923383,-0.009568388600646665,21,19,17,15,12,10,45,41,39,34,27,23,0.4373616644532978,0.03843597262952102,0.002854349951124145,165.6454795602865,74.51113071129772
10032,0.4975562072336266,28,17.57869012707721,0.02316076294277916,0.01776986454405809,-0.009643582224227386,21,18,17,14,12,10,44,40,38,33,27,22,0.4439341846758347,0.03027370478983383,0.002834799608993158,165.0587777436621,74.70669798350585
10687,0.4819159335288368,28,17.17106549364615,0.04095980872139366,0.0172112833403156,-0.008779880920643385,22,19,18,15,12,10,47,43,41,37,31,26,0.4340770791075054,-0.01804496578690128,0.002248289345063539,168.9701231878248,0
10771,0.4916911045943304,28,17.68377321603128,0.02589757054807767,0.01756039659265466,-0.008797653958944282,21,18,17,14,12,10,48,44,42,37,31,26,0.4327605793808578,-0.01781036168132943,0.002316715542521994,167.0144504657434,74.51113071129772
11131,0.4652981427174976,29,16.81329423264905,0.01470930232558113,0.01604476354198267,-0.008483452031839129,21,18,17,14,12,10,49,44,42,37,30,26,0.4210578348986648,-0.01813294232649072,0.002248289345063539,166.2321813769109,72.16432344480016
11216,0.4652981427174976,27,16.60508308895405,0.02284099605580715,0.0172332645450925,-0.008094527619145616,20,18,16,14,11,9,49,45,43,38,31,26,0.4354991996798719,-0.03606060606060604,0.001974584555229717,164.4720759270378,71.38205435596763
11300,0.4643206256109482,28,16.28543499511242,0.03298319327731068,0.01658287948610529,-0.0080121491411814,21,18,17,15,12,10,49,45,43,38,32,26,0.4411027568922308,-0.02180840664711632,0.001984359726295211,163.6898068382052,72.35989071700828
11440,0.4809384164222874,27,17.52199413489736,0.03308228730822876,0.0178125339415662,-0.008797653958944282,21,18,17,14,11,10,48,44,42,37,30,25,0.4333676168086981,-0.0562365591397849,0.001964809384164224,165.0587777436621,71.7731889003839
12380,0.4760508308895406,28,17.06842619745845,0.01806883912719777,0.01700181538891216,-0.008248872425442885,21,18,17,14,12,10,49,46,43,38,31,26,0.433868824737287,-0.06716520039100675,0.00166177908113392,158.800625033002,70.40421799492698
12633,0.509286412512219,30,18.05571847507333,0.008364463212603403,0.0169762137504073,-0.008495512307829025,22,19,17,15,12,10,48,43,41,37,29,25,0.4634300553234733,-0.05920821114369497,0.001681329423264908,161.5385668439158,72.16432344480016
12717,0.487781036168133,28,17.17937438905182,0.01681413411476856,0.01742075129171903,-0.007401200949588046,20,18,17,14,11,9,48,44,42,37,29,24,0.5011928619143049,-0.03369501466275656,0.001700879765395895,161.1474322994995,70.79535253934324
12800,0.4340175953079179,28,15.24340175953079,0.007887649095806016,0.01550062840385421,-0.007642406469385942,20,17,16,14,11,10,47,43,41,36,29,24,0.4478183002279386,-0.01695014662756596,0.001886608015640274,162.9075377493727,72.75102526142454
12883,0.4389051808406647,28,15.95796676441836,0.01546707503828481,0.01567518503002374,-0.008068959388607482,21,18,16,14,11,10,47,43,41,36,28,23,0.4414092897201273,0.01209188660801567,0.002365591397849462,166.0366141047028,74.11999616688146
13079,0.487781036168133,28,17.26881720430106,0.03959583380504937,0.01742075129171903,-0.009032982151261722,22,19,18,15,12,11,47,43,41,36,29,24,0.4380712644801795,0.003567937438905181,0.002502443792766373,163.8853741104134,73.53329435025707
13160,0.4887585532746823,27,17.24828934506353,0.01513176537262685,0.01810216863980305,-0.0086056416701578,20,17,16,14,11,9,48,44,42,37,31,25,0.4385060240963852,-0.01272727272727272,0.002258064516129032,164.2765086548296,74.31556343908959
13242,0.4887585532746823,27,17.28641251221898,0.03466410314408494,0.01810216863980305,-0.008960573476702509,21,18,17,14,12,10,46,42,40,35,29,24,0.4482716049382718,0.005386119257087001,0.00249266862170088,166.0366141047028,74.90226525571398
16016,0.4701857282502444,27,17.2487781036168,0.02436881924570003,0.01741428623149053,-0.008886519150448769,21,18,16,14,11,10,47,43,41,35,28,23,0.4345874955631051,-0.008181818181818172,0.002326490713587488,159.5828941218345,74.11999616688146
16099,0.4858260019550342,29,17.75757575757577,0.03605636904106552,0.01675262075707015,-0.009177799500380146,22,19,18,15,13,11,47,43,41,36,29,23,0.4366197183098595,0.01239491691104593,0.002678396871945259,157.2360868553369,73.7288616224652
16712,0.4574780058651026,27,16.77223851417401,0.03823289427672217,0.01694362984685565,-0.008850973073846974,21,18,17,14,12,10,47,43,41,36,29,24,0.422217010631645,0.005063538611925711,0.002424242424242424,160.9518650272914,75.88010161675463
16794,0.4965786901270772,28,18.19061583577712,0.04315116341555154,0.01773495321882419,-0.009376923355417979,22,19,18,15,12,11,47,43,41,36,29,24,0.4430094104090646,-0.01315738025415445,0.002394916911045944,164.2765086548296,75.48896707233837
16877,0.5004887585532747,29,18.37145650048877,0.02346493561775026,0.01725823305356119,-0.008850020946795141,21,19,17,15,12,10,48,44,42,37,30,25,0.4425321691176473,-0.001681329423264906,0.00249266862170088,164.6676431992459,75.09783252792211
16961,0.4809384164222874,27,16.96774193548388,0.03986634404885338,0.0178125339415662,-0.008431085043988271,21,18,17,14,12,10,49,45,43,38,32,26,0.440567146635322,0.001642228739002932,0.002414467253176931,162.3208359327483,74.51113071129772
17044,0.469208211143695,27,16.81769305962855,0.04469760818390515,0.01737808189421093,-0.008584377499333511,21,18,17,14,12,10,48,44,42,37,30,25,0.4406504065040653,-0.005532746823069408,0.0023069403714565,162.3208359327483,74.11999616688146
17126,0.4721407624633431,27,17.0537634408602,0.0244182047460736,0.01748669490604975,-0.008361262393520459,20,18,16,14,11,9,48,44,42,37,30,24,0.4458829105240835,-0.01071358748778103,0.002179863147605083,161.9297013883321,74.90226525571398
17263,0.4789833822091887,27,17.26197458455525,0.03091907809049214,0.01774012526700699,-0.008640552995391706,21,18,17,14,12,10,48,44,42,37,30,25,0.4355544627489554,-0.02159335288367546,0.002179863147605083,164.0809413826215,74.70669798350585
17460,0.4760508308895406,26,17.02443792766373,0.02092903077629762,0.01830964734190541,-0.008351768962974397,20,17,16,13,11,9,49,45,43,38,31,25,0.4373469236288067,-0.03004887585532745,0.002072336265884653,159.7784613940426,72.55545798921642
17543,0.479960899315738,27,17.28347996089932,0.02188790226797119,0.01777632960428659,-0.008588186007540846,20,17,16,14,11,9,48,44,42,37,30,25,0.4392560056928325,-0.03101661779081132,0.00206256109481916,159.9740286662507,72.55545798921642
17626,0.4916911045943304,28,17.7702834799609,0.02071071016007487,0.01756039659265466,-0.00855756203803742,21,18,17,14,11,10,49,45,43,38,31,26,0.4353175067243596,-0.02915933528836753,0.002160312805474096,160.9518650272914,72.55545798921642
17711,0.4897360703812317,27,17.81378299120234,0.03111367190715279,0.01813837297708265,-0.008711906844334687,21,18,17,14,12,10,49,45,43,38,31,26,0.4322545385419635,-0.03845552297165198,0.002111436950146628,160.365163210667,71.7731889003839
17795,0.4995112414467253,28,18.14173998044966,0.03429602888086646,0.01783968719452591,-0.008884932272029047,22,19,17,15,12,10,49,45,43,38,31,25,0.440359705526046,-0.02281524926686216,0.002248289345063539,159.5828941218345,72.75102526142454
17879,0.5034213098729228,28,18.50635386119259,0.03853264314388323,0.01797933249546153,-0.009059488898198576,22,19,18,15,12,10,48,44,42,38,30,25,0.4397133610725847,-0.04470185728250241,0.002121212121212121,161.3429995717077,72.35989071700828
18134,0.4868035190615836,27,17.57086999022483,0.02197496522948533,0.01802975996524384,-0.00839316412175144,20,18,16,14,11,9,50,46,44,39,31,26,0.4308291991495393,-0.0552590420332355,0.001915933528836755,157.431654127545,70.99091981155136
18219,0.4897360703812317,28,17.60312805474096,0.03434584629053768,0.01749057394218684,-0.008454665500505908,21,18,17,15,12,10,50,46,44,39,32,26,0.4371022660561231,-0.04944281524926677,0.001945259042033236,157.6272213997532,71.1864870837595
18304,0.4897360703812317,28,18.29374389051808,0.03214085334900755,0.01749057394218684,-0.008494286581049651,21,18,17,15,12,10,50,46,44,39,31,25,0.4375899364062572,-0.0315151515151515,0.002189638318670577,158.2139232163776,72.55545798921642
18390,0.4789833822091887,27,17.49169110459434,0.04018106627919973,0.01774012526700699,-0.008692919983242564,21,18,17,14,12,10,48,44,42,38,30,24,0.4382837472338335,-0.03644183773216029,0.002179863147605083,158.9961923052101,72.35989071700828
20548,0.4496578690127078,27,15.95014662756599,0.0386713243856101,0.01665399514861881,-0.008388874078023639,21,18,17,14,12,10,48,44,42,38,32,25,0.42592788971368,-0.02521016617790812,0.002082111436950147,159.3873268496264,74.31556343908959
20885,0.4574780058651026,28,16.31769305962854,0.03049182291978688,0.01633850020946795,-0.00787345596729761,21,18,17,14,12,10,48,43,42,37,30,24,0.464396045721347,-0.01998044965786899,0.001876832844574781,159.7784613940426,74.11999616688146
21219,0.4232649071358749,27,15.61485826001955,0.03054964317015159,0.01567647804206944,-0.008116883116883118,21,18,17,14,12,10,48,44,42,37,30,24,0.4155930882884886,-0.003577712609970679,0.002258064516129032,161.9297013883321,75.09783252792211
21303,0.4379276637341154,27,16.49755620723361,0.03199620785684648,0.01621954310126353,-0.008128826464989454,21,18,17,14,11,10,49,45,43,37,29,23,0.4263924319727888,-0.0350537634408602,0.001915933528836755,163.298672293789,74.70669798350585
26275,0.4682306940371457,27,16.81818181818183,0.05085730892182513,0.01734187755693132,-0.004668486870934035,21,18,17,14,12,12,49,44,42,36,27,22,0.6426869704040284,-0.02942326490713586,0.001085043988269795,161.7341341161239,72.16432344480016
26731,0.41544477028348,27,15.22287390029327,0.03717973415526849,0.01538684334383259,-0.008072943000640443,21,18,17,14,11,10,50,46,44,40,33,28,0.3751141868512114,-0.04346041055718473,0.002003910068426198,162.1252686605402,71.57762162817576
26815,0.4535679374389052,27,16.1407624633431,0.03118943798449605,0.01679881249773723,-0.007719014393096708,20,18,17,14,11,10,50,46,44,40,33,28,0.4314401622718051,-0.03585532746823068,0.001906158357771261,161.3429995717077,72.55545798921642
26900,0.4594330400782014,26,17.36412512218964,0.02218031356433144,0.01767050154146928,-0.00848810687520365,20,17,16,13,11,9,51,47,45,40,33,27,0.3908213755566551,-0.1144672531769307,0.001407624633431085,163.8853741104134,72.16432344480016
26988,0.5141739980449658,27,18.16226783968721,0.02701829924650157,0.01904348140907281,-0.007526881720430108,20,17,16,14,12,10,52,48,46,41,35,30,0.4719417857611121,-0.06001955034213093,0.001730205278592376,164.2765086548296,73.33772707804894
27417,0.4555229716520039,27,16.00782013685241,0.04030288226673161,0.01687122117229644,-0.008163125310833292,20,18,17,14,12,10,49,46,44,40,33,28,0.4143930104230538,-0.04613880742912996,0.001964809384164224,164.4720759270378,72.75102526142454
27501,0.466275659824047,28,16.21554252199414,0.02167163999156031,0.01665270213657311,-0.007550476960933023,20,18,17,14,11,10,50,47,45,41,35,29,0.441470430500707,-0.0321309872922776,0.001906158357771261,164.6676431992459,73.92442889467333
27756,0.4496578690127078,27,15.13294232649072,0.01401718235256124,0.01665399514861881,-0.007938113054909495,19,17,15,13,11,10,50,46,45,41,35,31,0.3907672634271102,-0.05108504398826977,0.001867057673509287,165.8410468324947,73.14215980584081
