rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
4915,0.2316715542521994,17,7.737047898338226,0.0155401137081494,0.0136277384854235,-0.003429593916198619,12,11,10,8,7,6,53,47,45,40,21,17,0.5235398623140132,0.03995112414467251,0.001573802541544477,119.4916033191677,59.6480180234798
13838,0.2160312805474096,20,7.799608993157399,0.001315954380247862,0.01080156402737048,-0.003197877391425779,14,12,11,9,7,6,63,59,57,51,38,28,0.4021116138763205,-0.05820136852394912,0.0006256109481915939,130.0522360184068,0
13927,0.227761485826002,16,6.192570869990231,-0.02754538279400102,0.01423509286412512,-0.003639691354173167,11,9,8,6,5,4,41,35,33,29,15,11,0.5835547380611761,-0.06246334310850434,0.0003323558162267848,138.6571959955645,57.49677802919037
14013,0.1749755620723363,39,8.185728250244381,-0.2255791736326731,0.004486552873649648,-0.003235443944212686,12,9,8,7,5,4,58,53,51,37,29,23,0.2894362620619604,-0.08227761485826003,0.0003030303030303028,132.9857451015287,0
14102,0.2375366568914956,19,7.534701857282528,-0.03814218993253746,0.01250192931007872,-0.002515669024207924,12,10,9,7,6,5,61,56,54,50,43,30,0.5239581855162964,-0.04005865102639292,0.000596285434995113,138.6571959955645,62.58152710660176
14188,0.1622678396871945,21,5.166177908113404,-0.02289498580889319,0.007727039985104502,-0.003084235008595409,13,11,10,9,7,6,51,47,45,39,30,25,0.3850846423669368,-0.06650048875855326,0.0003323558162267837,130.443370562823,64.1460652842668
14278,0.1798631476050831,28,6.693548387096776,-0.1352318364366566,0.006423683843038682,-0.002387934645999163,13,10,9,7,6,5,58,54,52,47,31,27,0.4391637089618455,-0.04417399804496574,0.0004203323558162275,137.6793596345239,63.36379619543428
14364,0.1710654936461388,18,6.426197458455533,-0.01543961058716185,0.009503638535896601,-0.002905770029057701,12,10,9,8,6,5,65,59,56,47,35,25,0.319183673469388,-0.06761485826001948,0.0004301075268817211,131.4212069238637,63.55936346764241
14453,0.2091886608015641,15,8.039100684261975,0.01288910505836597,0.01394591072010427,-0.003072196620583718,11,9,9,7,6,5,61,55,52,42,34,28,0.4598680593732819,-0.05198435972629516,0.0005083088954056702,139.0483305399808,59.84358529568793
14539,0.2218963831867058,15,8.201368523949171,-0.005005959475566036,0.01479309221244705,-0.00308616115067728,10,8,8,6,5,4,59,54,52,45,32,29,0.4685669862658721,-0.09240469208211145,0.0001955034213098728,137.6793596345239,61.21255620114485
14628,0.2258064516129032,21,7.26686217008799,-0.04412160344363723,0.01075268817204301,-0.00303317808061641,13,10,10,8,7,5,59,55,53,48,42,33,0.4247774697212903,-0.01473118279569891,0.001006842619745846,141.5907050786865,60.82142165672859
14712,0.2003910068426197,16,6.414467253176909,-7.619628162138783e-05,0.01252443792766373,-0.002919517758227436,11,9,9,7,5,5,67,62,60,57,48,43,0.3273653176092187,-0.1152981427174976,6.842619745845547e-05,131.6167741960718,62.97266165101802
14803,0.2551319648093842,15,8.21603128054744,0.006781677572873583,0.01700879765395895,-0.003367003367003367,11,9,8,7,5,4,65,58,56,51,41,37,0.4129563570705084,-0.02862170087976536,0.001163245356793744,143.1552432563515,58.27904711802289
14889,0.2013685239491692,16,5.702834799608986,0.02434007541995233,0.01258553274682307,-0.003268572825024438,12,10,9,8,6,5,58,54,52,47,41,32,0.3594053398058247,-0.08000977517106554,0.0004203323558162264,131.81234146828,62.77709437880989
15590,0.1788856304985337,23,6.551319648093852,-0.09594150999701599,0.007777636108631901,-0.002707986578954321,11,9,9,7,5,4,63,58,56,50,35,32,0.3408258689651291,-0.07484848484848478,0.0003421309872922784,134.7458505514019,61.01698892893672
16299,0.2052785923753666,20,7.173998044965813,-0.06608529772448569,0.01026392961876833,-0.00289345063538612,11,9,8,7,5,4,69,64,61,55,35,30,0.3602506265664169,-0.08205278592375365,0.0004007820136852391,138.8527632677726,62.1903925621855
16389,0.217008797653959,15,7.799120234604111,-0.01002694742119422,0.0144672531769306,-0.003624332656590721,11,9,8,6,5,4,57,51,48,42,24,19,0.4291103603603607,-0.05140762463343103,0.0008308895405669602,142.5685414397271,61.40812347335298
24467,0.2218963831867058,17,7.206256109481913,0.01288659793814445,0.0130527284227474,-0.002993646138807429,13,11,10,8,6,5,57,52,50,45,33,27,0.4920868004568441,0.008944281524926701,0.001163245356793744,136.5059560012751,55.54110530710906
