rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
158,0.3919843597262953,41,10.50537634408602,-0.3236251977295996,0.009560594139665738,-0.01397849462365592,30,11,10,7,6,4,24,21,19,16,12,10,0.3531312563661267,0.1744379276637342,0.004398826979472141,86.91026573732917,38.253033254324
230,0.3822091886608016,43,10.35434995112415,-0.3431673353788057,0.008888585782809339,-0.01408972932888394,31,11,10,8,5,4,23,20,18,15,12,10,0.3514492753623191,0.1434310850439883,0.00378299120234604,91.4474353257766,35.51508608888159
303,0.4203323558162267,42,10.60312805474096,-0.3050613072739005,0.01000791323371968,-0.01344928708666195,31,19,11,8,6,5,23,20,18,15,12,10,0.4003603013429415,0.1561876832844575,0.003646138807429129,97.00155671853121,38.64416856367291
375,0.4574780058651026,43,12.18084066471163,-0.3031859401332159,0.01063902339221169,-0.01418976444991013,32,15,11,8,6,5,25,22,20,16,13,11,0.3877050127050126,0.175581622678397,0.004565004887585533,93.40311187252118,38.87884974928227
664,0.469208211143695,44,12.60899315738025,-0.2953717342429654,0.01066382298053852,-0.01524926686217009,33,14,11,9,7,6,25,21,19,16,13,11,0.383474099099099,0.1889149560117302,0.004848484848484848,93.40311187252118,39.1917579967614
736,0.4046920821114369,42,11.05865102639295,-0.3389905418545041,0.009635525764558022,-0.01380742913000977,30,11,9,7,6,5,26,23,21,17,14,12,0.3320276798537665,0.1350048875855328,0.0039980449657869,88.70948816033419,37.3143085118866
808,0.4261974584555229,42,10.15933528836756,-0.3320504185509479,0.01014755853465531,-0.01389470744309454,30,14,11,8,6,5,23,20,18,15,12,10,0.3927916120576675,0.1302932551319648,0.00346041055718475,95.1241072336564,39.1917579967614
880,0.447702834799609,42,10.74486803519063,-0.3668122270742354,0.0106595913047526,-0.013954899383153,30,12,10,8,6,4,23,19,18,15,12,9,0.3954732763392586,0.1846432062561095,0.004330400782013685,95.20233429552619,39.58289330611031
952,0.3978494623655914,43,11.05278592375367,-0.3366056425223314,0.009252313078269568,-0.01396903478068931,31,11,10,8,6,5,25,21,20,17,13,11,0.3414901387874361,0.1994525904203324,0.004770283479960899,90.50871058333919,39.03530387302183
1024,0.3822091886608015,42,11.09384164222874,-0.2954885893030226,0.009100218777638131,-0.01409516602024406,31,12,10,8,6,5,25,22,20,16,13,11,0.3352485723294679,0.1578396871945259,0.004154447702834799,90.19580233586007,36.53203789318876
1096,0.4574780058651027,41,11.01857282502444,-0.3747338537970197,0.01115800014305129,-0.01510095392186605,29,11,9,7,5,4,23,20,18,15,12,10,0.3729548229548229,0.1604789833822092,0.003958944281524927,97.15801084227077,39.58289330611031
1168,0.5112414467253177,42,12.82013685239491,-0.3365993137628673,0.01217241539822185,-0.01523034717623687,30,13,11,8,6,5,25,21,20,17,13,11,0.3889834725896432,0.1996089931573804,0.004965786901270772,95.04588017178662,39.50466624424053
1240,0.4340175953079179,42,11.72678396871945,-0.3171758429541952,0.01033375226923614,-0.0155425219941349,30,12,10,8,7,5,25,21,20,16,13,11,0.3468468468468467,0.1735874877810362,0.004740957966764419,89.02239640781332,39.03530387302183
1311,0.4037145650048876,43,10.60312805474097,-0.3245136904213144,0.009388710814067152,-0.0143256817339131,32,12,11,9,7,6,24,21,19,16,13,11,0.3588915792305626,0.1347507331378299,0.00375366568914956,91.91679769699529,36.68849201692834
1384,0.4310850439882697,41,10.60508308895405,-0.3056502903493408,0.01051426936556756,-0.01351670205952742,30,19,11,8,6,5,23,20,18,15,12,10,0.405571752510528,0.1652590420332355,0.003743890518084066,97.4709190897499,39.26998505863118
1456,0.4662756598240469,43,12.60508308895406,-0.2994959286545174,0.01084361999590807,-0.01432673509286412,32,15,11,8,6,5,26,23,21,18,14,12,0.377078965758211,0.1818670576735094,0.004780058651026393,92.93374950130247,39.11353093489161
1744,0.4437927663734115,44,11.94819159335287,-0.3197251084021933,0.01008619923575935,-0.01380742913000978,32,13,11,8,6,5,26,23,21,18,14,12,0.3652330164618591,0.1871652003910069,0.004760508308895406,92.07325182073487,38.95707681115205
2034,0.4144672531769306,42,11.32649071358749,-0.3120738758954003,0.009868267932784062,-0.014000567590578,31,12,10,8,6,5,25,22,20,16,13,11,0.3603967433445337,0.188592375366569,0.004594330400782014,88.55303403659461,37.94012500684487
2106,0.4144672531769306,42,11.14369501466278,-0.3476315789473676,0.009868267932784062,-0.01492342782665363,30,11,9,7,6,5,24,21,19,16,12,10,0.3422104297693925,0.13930596285435,0.004193548387096775,85.34572449993351,35.51508608888159
2323,0.4486803519061583,43,11.98729227761486,-0.3199054065073801,0.01043442678851531,-0.0148519534575726,31,12,11,8,7,6,26,22,21,17,14,12,0.3566213272095624,0.1823460410557186,0.004780058651026393,88.63126109846439,38.01835206871465
2395,0.4086021505376344,41,11.11241446725317,-0.3267945109078116,0.00996590611067401,-0.01412669883013275,29,11,10,7,5,4,25,21,20,16,13,11,0.3509104199893672,0.1440175953079179,0.004056695992179863,85.65863274741264,35.51508608888159
2467,0.4320625610948191,42,10.2238514173998,-0.3666698537145044,0.01028720383559093,-0.01388748441028752,29,12,10,8,6,5,24,20,19,16,13,11,0.3759161302657573,0.1492179863147605,0.003763440860215053,93.71602012000031,38.80062268741248
2539,0.4643206256109482,41,11.34604105571848,-0.3559920737485996,0.0113248933075841,-0.01459758879113718,28,12,10,8,6,5,24,20,19,16,12,10,0.3815270570793181,0.1883284457478007,0.004565004887585533,93.24665774878162,38.95707681115205
2611,0.4281524926686217,42,11.63978494623655,-0.3319756456015124,0.01019410696830052,-0.01515151515151515,30,11,10,8,6,5,24,20,19,15,12,10,0.3563229325215624,0.1806842619745846,0.004701857282502444,87.84899047976657,38.17480619245421
2683,0.39980449657869,43,10.88954056695992,-0.3470377019748658,0.009297778990202094,-0.01341031280547409,30,11,10,8,6,5,26,23,21,18,14,12,0.3353871230643847,0.1405865102639296,0.003988269794721407,84.71990800497524,35.82799433636072
2755,0.4213098729227761,41,10.11094819159334,-0.3541354473824147,0.0102758505590921,-0.01361782451882563,30,11,10,8,6,5,23,20,18,15,12,10,0.3831620815379513,0.1490127077223852,0.003665689149560117,93.79424718187009,38.64416856367291
