rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
373,0.4379276637341154,48,13.37927663734115,-0.2497990794184267,0.009123492994460738,-0.01550544375905889,38,30,13,9,7,5,23,19,18,15,12,10,0.3910018552875692,0.1263245356793744,0.003714565004887586,97.39250155964899,62.1903925621855
453,0.4740957966764419,51,14.34213098729228,-0.2732415485278086,0.009295996013263566,-0.01628071594701183,40,32,13,9,7,6,23,20,18,15,12,10,0.3868556701030926,0.1452688172043011,0.004115347018572826,97.00136701523273,61.99482528997737
531,0.4623655913978495,50,14.28836754643207,-0.2216939180406381,0.009247311827956991,-0.01587622610981899,40,33,26,10,8,6,23,20,19,16,13,11,0.4002462065458828,0.1364027370478984,0.003753665689149561,96.61023247081647,61.60369074556111
610,0.5171065493646139,49,14.86656891495602,-0.2416411874938358,0.01055319488499212,-0.01644925337917551,39,31,23,10,7,6,23,20,18,15,12,10,0.4141583054626533,0.1806451612903226,0.004594330400782013,97.39250155964899,63.36379619543428
688,0.4633431085043988,49,14.82502443792767,-0.2464723724119743,0.009455981806212221,-0.01678071032909743,39,32,12,9,7,5,24,21,19,16,13,11,0.3692784276024141,0.1583577712609971,0.004525904203323558,97.97920337627338,62.1903925621855
767,0.4789833822091887,49,14.70087976539589,-0.2593922468249222,0.009775171065493646,-0.01712340310783025,39,30,12,9,7,6,23,20,18,15,12,10,0.3817111459968603,0.1329423264907136,0.004115347018572826,97.00136701523273,61.40812347335298
1080,0.4134897360703813,49,13.62463343108504,-0.2430047352561347,0.008438566042252679,-0.01583577712609971,39,30,12,9,7,6,24,21,19,16,13,11,0.3508393931232606,0.1496187683284458,0.004203323558162268,97.39250155964899,61.21255620114485
1159,0.466275659824047,48,14.1427174975562,-0.237869781586951,0.009714076246334311,-0.01607847102841541,38,31,13,9,7,5,23,19,18,15,12,10,0.4005281929810232,0.1471847507331379,0.00404692082111437,96.21909792640021,60.82142165672859
1551,0.4789833822091887,49,14.64809384164223,-0.2359025692359029,0.009775171065493646,-0.01577060931899642,39,31,22,9,7,6,24,21,19,16,13,11,0.3999225006458278,0.1666471163245357,0.004428152492668621,95.43682883756769,60.43028711231232
1626,0.4310850439882697,46,13.11730205278592,-0.2012445040614059,0.009371413999744994,-0.01436950146627566,36,29,21,10,7,6,24,21,19,16,13,11,0.4081931018021241,0.09342130987292276,0.003216031280547409,94.85012702094329,60.03915256789606
