rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
157,0.479960899315738,31,14.52590420332354,-0.2158142664872145,0.01548260965534639,-0.005153084006130602,13,10,10,8,6,5,76,72,70,66,62,59,0.3408132091940643,-0.26950146627566,0.0001857282502443791,99.73930882614656,43.41593443020497
256,0.4125122189638319,17,10.96089931573803,-0.004905020957816734,0.02426542464493129,-0.0051930596285435,12,10,9,7,6,5,75,71,70,66,62,59,0.2783993746030195,-0.2597165200391007,0.0003519061583577709,101.4994142760197,44.78490533566188
353,0.3988269794721408,17,13.02737047898339,-0.01012981166053867,0.02346041055718475,-0.006121700879765396,12,10,9,7,6,5,74,70,68,63,57,31,0.2298615322417629,-0.2286412512218964,0.0008406647116324539,100.9127124593953,45.5671744244944
752,0.4242424242424243,18,11.86901270772239,-0.02594300774172284,0.02356902356902357,-0.004678902105505947,12,10,9,7,6,5,84,80,79,75,71,68,0.2772083207717816,-0.1684555229716521,0.001573802541544478,104.8240579035579,44.78490533566188
858,0.4095796676441838,18,13.40127077223852,-0.01929319085305817,0.02275442598023243,-0.005442992979649871,12,10,9,7,6,5,82,78,76,72,66,42,0.2300625928761203,-0.2260703812316715,0.001133919843597263,102.8683851814766,45.17603988007814
964,0.4623655913978495,17,11.02150537634409,-0.02802660753880262,0.02719797596457938,-0.007489042348563681,11,9,8,7,5,4,56,53,52,48,45,43,0.305911633259293,-0.3697556207233627,-0.00010752688172043,99.93487609835468,43.6115017024131
1066,0.5004887585532747,41,13.64027370478986,-0.4171563709330657,0.01220704289154328,-0.005027230833682447,13,11,10,8,6,5,79,76,74,71,68,66,0.3004375000000002,-0.3479765395894429,-0.0002737047898338219,100.5215779149791,46.15387624111879
1169,0.4672531769305963,18,13.69208211143695,-0.03591061612051107,0.02595850982947757,-0.006069699242992566,12,10,9,7,5,4,80,76,74,70,65,61,0.2289386868361764,-0.2386999022482894,0.001436950146627566,103.8462215425173,45.5671744244944
1272,0.4056695992179863,17,9.710654936461392,-0.02164284276223042,0.02386291760105802,-0.006558824456847349,11,9,9,7,5,5,57,54,52,49,45,43,0.309653805093793,-0.312394916911046,3.910068426197455e-05,100.5215779149791,43.80706897462123
1375,0.4242424242424242,41,11.95259042033235,-0.410631772643632,0.01034737620103474,-0.004793367016452908,12,10,9,8,6,5,78,75,73,69,66,63,0.2633417570982605,-0.3667839687194526,-0.0007722385141739985,98.7614724651059,44.78490533566188
1892,0.4701857282502444,31,10.75464320625611,-0.3244864570078174,0.0151672815564595,-0.007304718741668889,12,10,9,7,5,4,49,46,45,42,38,36,0.3452593917710197,-0.3750635386119259,-0.0007331378299120228,97.00136701523273,44.39377079124562
1992,0.4750733137829912,45,13.62414467253178,-0.4981524663677129,0.01055718475073314,-0.005976465347637254,12,10,9,7,5,4,73,69,68,64,60,57,0.239446435682995,-0.2728836754643206,0.0004887585532746819,100.326010642771,44.78490533566188
2088,0.4574780058651026,17,12.52394916911049,-0.02669372463315619,0.02691047093324133,-0.005889849907816424,11,9,8,7,5,4,73,70,68,64,60,57,0.2833867521367529,-0.2671163245356796,0.0005180840664711628,101.3038470038116,45.95830896891066
2184,0.4535679374389052,17,12.47067448680354,-0.01693121693121675,0.02668046690817089,-0.006916861551406263,11,9,9,7,6,5,73,69,67,63,58,56,0.1897000718390808,-0.225562072336266,0.00147605083088954,100.9127124593953,45.76274169670253
2279,0.4496578690127077,16,10.34701857282504,-0.0208786017949926,0.02810361681329423,-0.005607861295467407,11,9,8,6,5,4,70,68,66,63,60,58,0.281332703213611,-0.2454740957966765,0.0005083088954056692,98.37033792068964,44.00263624682936
2682,0.4828934506353861,17,13.83431085043989,-0.004380851439674964,0.02840549709619918,-0.006491152921018813,12,10,9,7,6,5,83,79,77,72,67,54,0.1770109235352533,-0.1604985337243402,0.002727272727272727,100.9127124593953,44.39377079124562
2788,0.4682306940371456,18,11.19354838709678,-0.01707274473845064,0.02601281633539698,-0.006472348114576853,12,10,9,8,6,5,61,58,57,54,51,48,0.3341534943831397,-0.3725806451612902,-0.0003616813294232657,97.19693428744085,42.24253079695619
2890,0.4828934506353861,36,13.1564027370479,-0.36741214057508,0.01341370696209406,-0.005763542420433916,12,10,8,7,5,4,71,68,66,63,59,56,0.2864462040055892,-0.3304496578690127,0,98.37033792068964,43.80706897462123
2994,0.4838709677419354,27,13.59139784946238,-0.1332710011507479,0.01792114695340502,-0.006672616770793488,15,11,10,8,6,5,64,60,58,54,50,48,0.3232112794612798,-0.2933040078201369,0.0005962854349951119,101.6949815482279,44.98047260787001
3098,0.4340175953079179,34,12.35532746823069,-0.305391827208355,0.01276522339140935,-0.005285412262156448,12,10,9,7,6,5,80,77,75,71,67,62,0.2192942942942941,-0.2643401759530793,0.0007722385141739985,100.326010642771,44.98047260787001
