rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
192,0.487781036168133,110,20.16617790811342,-0.5109306834706726,0.004434373056073936,-0.01790811339198436,100,75,53,72,70,69,20,17,15,12,9,8,0.3514584725005567,0.1450146627565982,0.004320625610948192,128.878832385158,54.95440349048467
260,0.4447702834799609,42,11.63734115347019,-0.2930281394372116,0.01058976865428478,-0.01900293255131965,34,18,9,7,5,4,20,17,16,13,10,8,0.3657536493357388,0.1548680351906158,0.004682306940371457,123.7940833077466,50.06522168528141
327,0.4408602150537635,42,11.41788856304985,-0.3295663713025989,0.01049667178699437,-0.01789608241221145,33,26,8,6,5,4,20,17,16,13,10,8,0.3614842832920309,0.1069990224828934,0.004056695992179863,116.5580942360458,55.1499707626928
462,0.4956011730205279,110,19.84457478005863,-0.4910349243879621,0.004505465209277526,-0.01716520039100684,100,27,9,7,59,69,20,17,15,12,9,7,0.3677113010446347,0.1341055718475073,0.004066471163245357,129.0743996573661,0
529,0.4320625610948192,41,11.30107526881721,-0.3041259406625724,0.0105381112462151,-0.01767050154146928,32,25,8,6,5,4,20,17,16,13,10,8,0.3687445127304652,0.144574780058651,0.004418377321603128,123.0118142189141,52.02089440736271
597,0.4281524926686218,42,10.57673509286413,-0.3404805914972279,0.01019410696830052,-0.01676817805850064,34,18,8,6,5,4,21,18,16,14,11,9,0.3635173247381146,0.08562072336265882,0.003743890518084067,114.0157196973401,54.56326894606841
732,0.4633431085043989,110,19.97458455522971,-0.4858079671136339,0.004212210077312717,-0.01771260997067449,100,18,53,57,60,62,20,17,16,13,10,8,0.3459446788560713,0.1339687194525904,0.004154447702834799,129.4655342017824,55.34553803490093
799,0.4565004887585533,41,11.84066471163245,-0.298687360686866,0.01113415826240374,-0.01861042183622829,33,10,8,6,5,4,21,18,16,13,10,8,0.366167023554604,0.1628054740957968,0.004789833822091887,124.380785124371,0
867,0.4496578690127078,42,11.4496578690127,-0.3151199521898753,0.0107061397383978,-0.01804646965937289,34,26,9,7,5,4,21,18,17,13,11,9,0.36096547314578,0.1134408602150537,0.004203323558162268,120.0783051357921,0
1002,0.5131964809384164,109,36.04838709677419,-0.2941359907802858,0.004708224595765288,-0.005276490188040656,34,25,74,72,70,4,87,84,82,79,76,53,0.3720886374351726,0.1517790811339199,0.004506353861192571,129.0743996573661,0
