rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
3485,0.3743890518084066,38,6.796676441837729,-0.4259312526966786,0.009852343468642281,-0.01508169250104734,31,10,9,7,5,4,17,14,13,10,8,7,0.3974863919989376,0.05957966764418376,0.002130987292277614,137.4837923623157,0
3547,0.4398826979472141,40,34.70185728250242,-0.07014084507042267,0.01099706744868035,-0.00345123386598041,33,27,11,8,6,4,141,78,76,29,110,118,0.3485680332739153,0.07627565982404688,0.003558162267839687,137.0926578178995,64.73276710089119
9697,0.4916911045943304,40,65.91691104594331,-0.04219744042234519,0.01229227761485826,-0.001365605987657023,33,26,11,8,6,5,88,17,91,93,96,293,0.3938237243207422,0.07937438905180833,0.003616813294232649,142.7641087119353,0
10072,0.3235581622678397,40,7.985337243401755,-0.3768515118129519,0.008088954056695992,-0.01692881898160491,14,8,7,6,4,4,17,14,13,10,8,6,0.3362732677126982,0.005268817204301088,0.001955034213098729,136.1148214568588,0
11771,0.3831867057673509,40,7.717497556207238,-0.3812539582013936,0.009579667644183772,-0.01633850020946795,33,10,9,7,6,5,17,14,13,10,8,6,0.3939026430244231,0.0524535679374389,0.002160312805474096,139.4394650843971,0
12852,0.5034213098729228,103,45.11339198435971,-0.1458256592489872,0.004887585532746823,-0.00311262026032824,94,33,71,53,57,5,147,23,142,139,11,108,0.3835065676756138,0.09464320625610945,0.00393939393939394,132.0079087404881,0
13997,0.4750733137829912,39,36.78739002932547,-0.06021231084007615,0.0121813670200767,-0.003424546684533867,32,27,22,8,5,4,85,142,79,31,134,38,0.3662118258609482,0.08315738025415438,0.00386119257086999,129.0743996573661,55.93223985152532
14186,0.3949169110459433,39,8.753665689149553,-0.3542155220547186,0.01012607464220367,-0.01674529304262825,31,9,8,6,5,4,18,15,14,11,9,7,0.3799105717023312,0.04525904203323557,0.002287390029325513,127.3142942074929,55.54110530710906
14249,0.4946236559139785,39,48.21994134897363,-0.04482150459161956,0.01268265784394817,-0.002311325494925133,32,27,23,8,6,5,147,143,18,14,96,113,0.3873283444515617,0.08759530791788853,0.003704789833822092,129.4655342017824,56.12780712373345
14501,0.4711632453567938,40,45.13294232649078,-0.05120097030603622,0.01177908113391984,-0.002130249543517955,33,26,13,9,7,5,152,90,202,199,10,112,0.4030576961074891,0.07493646138807425,0.003343108504398827,130.443370562823,0
14754,0.4682306940371457,40,35.47409579667637,-0.0668917057040509,0.01170576735092864,-0.003197969871757524,32,27,22,8,6,4,85,142,79,13,97,49,0.3839368667271466,0.08045943304007812,0.003675464320625611,129.2699669295743,55.73667257931719
14944,0.3636363636363636,40,49.90615835777136,-0.05795824029458993,0.00909090909090909,-0.001262475967868183,32,23,8,6,5,4,90,14,27,193,258,236,0.4732133596099998,0.02870967741935483,0.002043010752688172,127.1187269352848,55.54110530710906
15261,0.4731182795698925,41,37.09481915933532,-0.05910719932539257,0.01153947023341201,-0.003344137469774142,33,28,24,8,6,5,146,143,80,31,73,71,0.3718901211835742,0.07561094819159328,0.003724340175953079,129.4655342017824,56.51894166814971
15517,0.501466275659824,103,48.37536656891486,-0.1425396055609447,0.004868604618056544,-0.003157637495498277,94,32,71,9,57,64,146,27,17,138,97,100,0.4017199862401092,0.07283479960899308,0.003607038123167156,129.0743996573661,0
15771,0.4750733137829912,103,57.6813294232649,-0.1302874186550973,0.004612362269737779,-0.002282388779012935,94,48,28,68,66,5,149,24,79,94,161,48,0.3670380723141031,0.07686217008797649,0.003567937438905181,130.443370562823,56.91007621256598
16090,0.5239491691104594,104,39.68035190615838,-0.1204394846402092,0.005037972779908264,-0.005576290766906603,97,85,31,50,6,57,24,80,16,13,33,41,0.4287838152985077,0.09617790811339193,0.004056695992179862,129.4655342017824,58.08347984581476
17884,0.5268817204301075,105,55.70234604105572,-0.06859880491721286,0.005017921146953405,-0.003245612353771746,98,83,34,71,69,5,86,92,93,76,73,54,0.4403359652529089,0.06752688172043007,0.003577712609970674,127.7054287519092,0
18142,0.4858260019550342,105,50.10068426197455,-0.09271652391079559,0.004626914304333659,-0.003142019271051529,97,36,48,71,56,68,149,83,81,141,11,106,0.4022591145327561,0.07125122189638315,0.00364613880742913,128.0965632963255,0
18401,0.4926686217008798,104,58.24046920821118,-0.1282645182947297,0.004737198285585382,-0.002313756087061799,38,31,28,69,57,65,212,21,18,77,11,183,0.3568409247757076,0.08545454545454539,0.003831867057673509,127.7054287519092,0
18658,0.4809384164222874,40,46.03079178885631,-0.05852684781108325,0.01202346041055719,-0.002231092284855726,33,27,13,7,5,4,148,23,205,202,136,114,0.3748888465447154,0.08670576735092855,0.003675464320625611,128.6832651129499,0
18915,0.4809384164222874,42,48.77517106549369,-0.05401126320219651,0.01145091467672113,-0.002318761508558958,34,27,20,9,7,5,210,18,205,159,178,184,0.378278131030338,0.07649071358748773,0.003607038123167156,126.5320251186604,0
19750,0.4780058651026393,105,56.50733137829927,-0.1547563443873576,0.004552436810501327,-0.002280873248615184,46,28,23,55,58,65,153,19,157,94,162,102,0.3545859373506881,0.07820136852394909,0.003626588465298143,124.9674869409954,0
21159,0.5347018572825024,104,54.76392961876834,-0.09748587646255544,0.005141364012331754,-0.003382723671348459,95,84,31,51,6,57,87,26,17,76,73,118,0.421046617915905,0.06845552297165197,0.003695014662756598,123.5985160355385,53.97656712944402
21415,0.4936461388074291,104,49.29130009775182,-0.07517104610808067,0.004746597488532973,-0.003054740957966764,95,87,32,51,68,67,147,144,80,77,136,115,0.4218672648514859,0.06346041055718472,0.003548387096774194,123.7940833077466,53.97656712944402
21670,0.4613880742913001,104,52.20478983382205,-0.1495538848994957,0.004436423791262501,-0.002279350636299687,95,49,26,54,7,65,209,154,25,76,198,196,0.3290427459759084,0.07393939393939389,0.003704789833822092,124.1852178521629,53.78099985723589
21925,0.4780058651026393,41,48.28347996089934,-0.05174717577033656,0.01165867963664974,-0.002332401282138716,33,27,22,8,6,5,153,81,92,76,178,101,0.372028374233129,0.07394916911045937,0.003587487781036168,124.1852178521629,53.58543258502775
23341,0.4828934506353861,105,57.01270772238522,-0.1253686304094367,0.004598985244146534,-0.002222041200535824,42,48,28,8,67,59,151,24,206,203,73,104,0.3724885542396614,0.07186705767350925,0.003636363636363636,122.0339778578734,0
25285,0.5053763440860215,105,51.58797653958948,-0.08257776009246895,0.004813108038914491,-0.003027149749314162,96,85,32,51,55,5,89,146,94,78,75,105,0.4302782324058922,0.07735092864125116,0.003636363636363636,115.9713924194214,51.62975986294645
25544,0.4946236559139785,105,60.43597262952105,-0.1311907611684408,0.004710701484895033,-0.002394468508703489,45,30,51,70,68,66,213,147,93,29,98,47,0.3521947160391098,0.08335288367546426,0.003890518084066471,117.3403633248783,50.84749077411393
26387,0.5131964809384164,105,49.09775171065499,-0.134887610249467,0.004887585532746823,-0.003197426922713083,41,32,29,9,57,67,150,84,145,79,139,117,0.3870109890109894,0.08690127077223841,0.003998044965786901,114.9935560583807,50.26078895748954
26646,0.4711632453567938,100,45.77712609970672,-0.1770446295109974,0.004711632453567938,-0.003096521931069278,42,26,21,7,54,62,87,28,144,141,138,52,0.3738263770238384,0.09698924731182788,0.00375366568914956,114.7979887861726,49.67408714086515
26905,0.4848484848484849,105,55.77321603128055,-0.1527621985417836,0.004617604617604618,-0.002233043665420108,34,28,51,70,58,66,154,19,208,205,163,114,0.3557375411964447,0.08893450635386109,0.003831867057673509,114.4068542417563,49.86965441307328
27164,0.4828934506353861,41,47.92375366568908,-0.05690857912128273,0.01177788903988747,-0.002233043665420108,33,26,18,8,6,5,150,209,27,204,176,105,0.3811295390242753,0.09703812316715536,0.003782991202346041,115.1891233305889,49.47851986865702
28004,0.469208211143695,41,48.74877810361684,-0.05139362342089434,0.01144410271082183,-0.002259947805967338,33,26,19,9,6,5,86,26,80,13,98,117,0.378169240669241,0.09224828934506345,0.003695014662756598,113.4290178807157,49.08738532424076
28329,0.5210166177908113,105,53.11143695014675,-0.0885649605212297,0.004962063026579156,-0.00314697442689118,97,89,28,8,54,68,87,93,94,13,10,50,0.4258190215038254,0.09539589442815241,0.00393939393939394,112.6467487918832,50.26078895748954
28588,0.4848484848484849,105,47.56793743890518,-0.1525009247462091,0.004617604617604618,-0.003237231976234909,35,29,72,8,68,58,148,145,93,140,74,104,0.3667642296674555,0.09956989247311823,0.004046920821114369,111.2777778864263,49.08738532424076
30522,0.5034213098729228,104,59.09090909090919,-0.08156327543424341,0.004840589518008873,-0.002175763882319554,95,75,47,51,54,5,212,146,207,94,10,112,0.3983002147415546,0.07019550342130981,0.00375366568914956,113.2334506085076,51.23862531853019
30779,0.4760508308895406,40,47.56304985337246,-0.05913845900898127,0.01190127077223851,-0.002310904496128221,32,25,17,7,5,4,153,19,206,76,171,103,0.3641607874783278,0.100791788856305,0.003802541544477028,114.9935560583807,50.6519235019058
31878,0.4731182795698925,43,46.73509286412511,-0.05846057310186167,0.01100275068767192,-0.002151430344094949,34,27,19,9,7,6,87,147,209,206,10,116,0.3811589174184593,0.0875757575757575,0.003665689149560118,113.2334506085076,50.26078895748954
32140,0.4819159335288368,42,37.16520039100684,-0.06384797475013156,0.01147418889354373,-0.003153280988868918,34,28,23,9,7,6,150,18,145,142,33,43,0.3870429670205208,0.09217008797653951,0.003880742913000977,111.8644797030506,0
32402,0.4995112414467253,107,57.16129032258064,-0.1550208632601408,0.00466832935931519,-0.002252732604638763,98,29,52,71,69,61,215,25,210,207,204,113,0.3554103305265804,0.09649071358748769,0.003998044965786901,112.0600469752588,0
32663,0.487781036168133,41,46.88758553274681,-0.05276654296793561,0.01189709844312519,-0.002217186528036968,33,28,23,8,6,5,214,25,209,206,203,166,0.3702884696596257,0.106217008797654,0.004007820136852395,111.8644797030506,49.67408714086515
32924,0.4956011730205279,42,49.54789833822088,-0.05596054254007412,0.01180002792906019,-0.002337154536568026,33,27,22,8,6,5,153,211,27,162,203,116,0.3647334266829273,0.1065298142717497,0.004086021505376345,110.2999415253856,48.6962507798245
33186,0.4936461388074291,42,53.23900293255141,-0.04912464310960546,0.01175347949541498,-0.002177197191859949,34,27,18,9,7,6,90,18,81,31,203,52,0.4283652029325077,0.09934506353861185,0.00364613880742913,111.6689124308425,0
33512,0.5102639296187683,106,62.63343108504397,-0.09189374785404428,0.004813810656780833,-0.002325508732932507,96,33,30,53,7,68,214,82,158,77,163,182,0.3801532567049807,0.09171065493646129,0.004017595307917888,109.5176724365531,48.89181805203263
33772,0.4838709677419355,42,50.80596285434994,-0.05351662834659313,0.01152073732718894,-0.002283835421665334,33,27,20,9,6,5,152,211,146,78,179,138,0.3834759811859048,0.0989540566959921,0.00386119257086999,110.1043742531775,48.30511623540824
34099,0.52297165200391,105,38.18279569892479,-0.1553723662988652,0.004980682400037239,-0.005338747274231145,95,75,29,9,56,67,86,19,17,14,11,48,0.4104711043295829,0.1081329423264907,0.004203323558162268,109.1265378921368,48.50068350761637
