rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
1717,0.4750733137829912,23,15.58651026392963,0.006146127312637297,0.0206553614688257,-0.009195901669019948,16,14,13,11,9,8,47,42,41,36,29,23,0.410667521778633,0.1208895405669599,0.003851417399804497,0,41.28571428571428
3077,0.3118279569892473,21,9.553274682306935,0.01800879975442527,0.0148489503328213,-0.005367769374560546,15,13,12,10,8,7,50,45,44,40,35,31,0.4190579535407119,0.1331964809384164,0.002981427174975562,123.5714285714286,47
3156,0.303030303030303,21,11.47018572825025,0.01542525992841306,0.01443001443001443,-0.008780198296327328,15,13,12,10,8,7,47,41,37,34,31,26,0.1939673229995811,0.1283186705767351,0.004037145650048877,124.7142857142857,47
5338,0.479960899315738,20,13.45747800586511,0.03446647780925393,0.0239980449657869,-0.007980094197102995,15,13,12,10,8,7,48,45,43,40,36,33,0.4241683638832317,0.08911045943304012,0.003274682306940372,135.1428571428571,0
5415,0.4672531769305963,21,13.71847507331377,0.02315804474846807,0.02225015128240935,-0.008544223597987038,15,13,12,11,9,7,47,43,42,38,33,30,0.4061645746164571,0.1128250244379277,0.003685239491691105,132,0
5491,0.4496578690127077,21,13.47898338220918,0.01617231126260081,0.02141227947679561,-0.008634734441186053,15,13,12,10,8,7,47,43,41,37,33,29,0.3897971014492752,0.1187781036168133,0.003763440860215054,0,21.57142857142857
5565,0.4486803519061583,20,12.71945259042033,0.007800491853673703,0.02243401759530792,-0.007980094197102995,14,12,11,9,8,6,47,44,42,38,35,32,0.3973856209150325,0.09391006842619748,0.003304007820136853,127.1428571428571,48.85714285714285
5640,0.4555229716520039,21,13.49462365591398,0.01441506700470849,0.02169157007866685,-0.00843561058614822,15,13,12,10,8,7,47,43,41,37,33,30,0.403519313304721,0.129266862170088,0.003802541544477028,128.8571428571429,48.42857142857143
5716,0.4428152492668622,21,14.01368523949168,0.01220703125000007,0.02108644044127915,-0.009232106006299555,15,13,12,10,8,7,46,42,40,36,31,27,0.366975717439293,0.1272531769305963,0.003929618768328446,130.2857142857143,49.85714285714285
5789,0.4838709677419355,20,14.32062561094818,0.02412969283276453,0.02419354838709677,-0.00874433484404159,15,13,12,10,8,7,48,44,42,38,34,30,0.404175084175084,0.08028347996089931,0.003333333333333334,130,48.85714285714285
5864,0.5034213098729228,20,15.02150537634408,0.0009435803995574635,0.02517106549364614,-0.008602150537634409,14,12,11,9,7,6,47,43,42,38,33,29,0.4346666666666664,0.1113196480938417,0.003597262952101662,127.7142857142857,45.42857142857143
5940,0.4760508308895406,20,14.06451612903227,0.0210939671948845,0.02380254154447703,-0.009004436423791264,15,13,12,10,8,7,44,40,39,35,31,27,0.426505817932923,0.1386803519061584,0.003978494623655914,131,51.28571428571428
6013,0.4467253176930597,21,12.97018572825025,0.01258620039944234,0.02127263417585998,-0.008353328001421844,15,13,12,10,8,7,48,44,42,39,35,31,0.3757629851433838,0.07192570869990222,0.003128054740957967,128.8571428571429,49.28571428571428
7998,0.4007820136852395,20,13.49462365591398,0.01926838102136906,0.02003910068426198,-0.009627621313561666,15,13,12,10,8,7,45,40,38,34,27,22,0.3339458737053123,0.1062952101661779,0.003734115347018573,135.1428571428571,54.57142857142857
8217,0.5161290322580645,21,15.18866080156402,0.03501094091903707,0.02457757296466974,-0.009380404541694864,16,14,13,11,9,8,45,41,39,35,31,27,0.4368254462432543,0.04369501466275658,0.002952101661779081,135.1428571428571,53
10368,0.469208211143695,21,15.42521994134898,0.02496831432192657,0.02234324814969976,-0.009177799500380146,15,13,12,11,9,8,47,42,41,36,28,21,0.418138888888889,0.1059726295210167,0.003685239491691105,90.71428571428571,39.28571428571428
10591,0.4183773216031281,20,12.52590420332356,0.02278757608865301,0.0209188660801564,-0.008708788767439794,15,12,12,10,8,7,48,44,42,38,34,30,0.3347975077881621,0.08235581622678394,0.003440860215053764,135.1428571428571,54.42857142857143
10664,0.4613880742913,20,12.633431085044,0.02715877437325922,0.023069403714565,-0.007204663118641612,15,13,12,10,8,7,48,44,42,39,35,33,0.4559665597801195,0.1254447702834799,0.003362658846529813,133.7142857142857,47.14285714285715
10740,0.4271749755620723,20,14.26001955034215,0.01381272278585151,0.02135874877810362,-0.01019152094420912,14,12,12,10,8,7,46,41,39,34,28,23,0.3143051518337564,0.1529325513196481,0.004711632453567938,135.1428571428571,49.28571428571428
10964,0.4359726295210166,20,13.42815249266862,0.005896483948460424,0.02179863147605083,-0.008218384562470584,14,12,11,9,7,6,46,42,40,36,31,26,0.4167373651678584,0.1200879765395895,0.0035386119257087,134.7142857142857,43.85714285714285
11037,0.4359726295210166,20,13.66080156402737,0.02010733452593935,0.02179863147605083,-0.008637696614236204,15,13,12,10,8,7,47,43,41,37,32,27,0.3815844544095666,0.04415444770283481,0.002873900293255132,135.1428571428571,48.42857142857143
11334,0.4242424242424243,21,14.97360703812317,0.02820211515863699,0.0202020202020202,-0.009105390825820934,16,13,13,11,9,8,46,41,39,34,21,19,0.4000614439324116,0.10475073313783,0.003675464320625611,134,49.57142857142857
