rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
591,0.4780058651026393,31,14.81671554252201,-0.2189015338941115,0.01541954403556901,-0.005723774864855316,12,10,9,8,6,5,78,74,72,67,60,56,0.2795716284576469,0.0195796676441838,0.003851417399804497,101.4994142760197,0
703,0.4887585532746823,29,15.4076246334311,-0.1836695850780356,0.01685374321636835,-0.006211564398579507,12,10,9,8,6,5,74,70,68,63,55,51,0.294648148148148,0.0060117302052786,0.003802541544477028,102.2816833648523,55.34553803490093
814,0.487781036168133,32,15.07869012707725,-0.2479984441347115,0.01524315738025415,-0.006060606060606061,12,10,9,7,6,5,74,71,69,64,57,52,0.2836208130546811,0.01091886608015641,0.003822091886608015,100.326010642771,54.75883621827654
1480,0.487781036168133,19,15.56500488758556,-0.04044463982917776,0.02567268611411226,-0.005471970759488291,12,10,9,7,6,4,86,82,80,75,67,63,0.2761559154344726,0.005454545454545472,0.003831867057673509,101.6949815482279,55.54110530710906
1591,0.4868035190615836,19,15.35190615835779,-0.0343202801655523,0.02562123784534651,-0.005248841854732458,12,10,9,7,6,5,86,83,81,76,68,64,0.2927385216541842,0.005650048875855336,0.003734115347018573,100.9127124593953,54.36770167386028
1702,0.487781036168133,19,15.39442815249271,-0.04082928532876133,0.02567268611411226,-0.006009919988414612,12,10,9,7,6,5,75,71,69,64,56,52,0.3217635270541082,0.01701857282502444,0.00386119257086999,101.3038470038116,55.1499707626928
1813,0.4780058651026393,30,15.05571847507333,-0.2181210232437343,0.01593352883675464,-0.005129337075226774,12,10,9,7,5,5,87,83,81,76,69,65,0.2613929206776734,0.0346432062561095,0.003968719452590421,100.1304433705628,54.56326894606841
1924,0.4828934506353861,19,15.91984359726297,-0.03045560604199925,0.02541544477028348,-0.005259467040673212,12,10,9,7,6,5,87,83,81,75,67,62,0.3007075901812749,0.01318670576735093,0.003743890518084067,100.7171451871872,54.36770167386028
2035,0.4965786901270772,19,15.75171065493647,-0.04077199950353723,0.02613572053300407,-0.005376344086021506,12,10,9,7,6,5,86,83,81,76,69,63,0.2923317017805215,-0.002551319648093825,0.003714565004887586,100.1304433705628,54.17213440165215
2146,0.4838709677419355,18,15.99560117302055,-0.04030311363705803,0.02688172043010753,-0.005137164368461554,11,9,8,7,5,4,88,84,82,76,69,64,0.3008658008658017,0.0103323558162268,0.003665689149560118,100.7171451871872,53.97656712944402
2256,0.4897360703812317,17,15.48484848484851,-0.009847863139953264,0.02880800414007245,-0.005888376856118792,12,10,9,7,5,5,78,74,72,67,60,55,0.3131756289401394,-0.002306940371456484,0.003714565004887586,101.4994142760197,55.1499707626928
2700,0.5024437927663734,22,16.48191593352886,-0.06102840875392915,0.02283835421665334,-0.005585812037424941,13,11,10,8,6,5,86,82,80,74,67,62,0.2888330291656622,-0.01125122189638317,0.003704789833822092,100.9127124593953,0
3144,0.4838709677419355,29,16.336265884653,-0.196146481570129,0.01668520578420467,-0.005178760841080677,12,9,8,7,5,4,87,84,82,76,69,64,0.2757165147409052,0.04477028347996091,0.004017595307917889,100.5215779149791,0
3255,0.4887585532746823,18,15.57575757575759,-0.01355591816241996,0.02715325295970457,-0.00528700112467022,12,10,9,7,6,5,88,84,82,77,70,65,0.2887207207207214,-0.005513196480938409,0.003665689149560118,101.1082797316035,54.56326894606841
3366,0.4858260019550342,17,15.12512218963833,-0.02759645834679765,0.02857800011500201,-0.005216966296910196,12,9,8,7,5,4,86,82,80,75,69,64,0.2964207261920146,-0.007028347996089914,0.003567937438905181,99.73930882614656,53.97656712944402
3808,0.487781036168133,31,15.32453567937441,-0.2187918606876312,0.0157348721344559,-0.006070260550547289,12,10,9,8,6,5,76,72,70,65,58,53,0.2810979101059261,-0.0007038123167155353,0.003743890518084067,99.34817428173029,53.78099985723589
3919,0.487781036168133,30,15.40469208211145,-0.2069611015927404,0.0162593678722711,-0.005238216668791704,12,10,9,7,6,5,87,83,81,76,68,64,0.2691119944807647,-0.01165200391006841,0.003548387096774194,100.9127124593953,54.36770167386028
4030,0.4789833822091887,19,14.82111436950148,-0.02460097612452179,0.02520965169522046,-0.005206341110969443,12,10,9,8,6,5,87,83,82,76,69,64,0.283563154991727,-0.03888563049853368,0.003284457478005866,100.7171451871872,54.56326894606841
4140,0.479960899315738,18,15.47996089931576,-0.02213311442283403,0.02666449440642989,-0.005160869885115463,12,10,9,7,6,5,88,84,82,77,69,64,0.2953523788554336,0.01158357771260998,0.003724340175953079,100.5215779149791,54.36770167386028
