rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
3993,0.2561094819159336,25,9.608015640273692,0.009767015973140341,0.01024437927663734,-0.003162555344718533,18,16,14,12,10,8,61,57,55,52,46,19,0.5037757530985794,-0.0844281524926685,0.0003421309872922784,119.6871705913759,65.71060346193185
7932,0.3548387096774194,19,9.017595307917897,-0.009647696476964457,0.01867572156196944,-0.00483545128706419,13,11,10,9,7,6,69,65,64,61,58,56,0.2671297110368679,-0.2140078201368524,0.0003910068426197455,116.7536615082539,63.36379619543428
8414,0.466275659824047,39,14.67057673509285,-0.2785847547974423,0.01195578614933454,-0.005802441286312254,15,13,12,9,7,6,71,67,65,61,55,51,0.2883943449981182,-0.3420430107526882,-0.0003714565004887582,121.447276041249,0
8513,0.490713587487781,21,16.54936461388076,-0.01529828706438278,0.02336731368989434,-0.005632942326490713,15,12,11,9,7,6,72,69,67,63,56,49,0.3805767030886359,-0.358553274682307,-0.000596285434995113,118.1226324137108,60.82142165672859
8613,0.520039100684262,22,17.19941348973607,0.00255754475703309,0.02363814094019373,-0.005814973556909042,16,13,12,10,8,7,71,67,65,61,55,48,0.4012218045112783,-0.2000879765395895,0.001251221896383187,119.6871705913759,60.62585438452045
8714,0.3333333333333334,24,12.24144672531769,-0.01129920945460356,0.01388888888888889,-0.004373762438278568,16,14,13,11,9,8,71,67,65,59,52,41,0.3592375366568915,-0.2333724340175953,-0.0001955034213098728,116.5580942360458,57.49677802919037
8816,0.3626588465298143,23,14.52248289345064,0.02362602227981021,0.01576777593607888,-0.004561746497230368,17,15,14,12,10,8,73,69,67,60,48,38,0.3852633215840765,-0.1589931573802541,0.0008113391984359731,119.1004687747515,61.21255620114485
8919,0.3010752688172043,22,11.84848484848487,0.02252289415064796,0.0136852394916911,-0.004054885775315883,17,15,14,12,9,7,74,70,67,60,47,37,0.3478123817929651,-0.1984652981427175,0.0001173020527859236,117.7314978692946,58.67018166243915
9021,0.3284457478005865,22,13.95992179863148,0.007422449408304857,0.01492935217275393,-0.004561746497230367,16,14,13,10,8,7,70,64,61,52,37,28,0.3930952380952384,-0.162297165200391,0.0005083088954056692,118.7093342303352,58.27904711802289
9124,0.3128054740957967,25,12.52394916911047,0.02005931938807344,0.01251221896383187,-0.003772213449632804,19,16,15,13,10,9,71,66,64,58,48,33,0.4281856796116508,-0.1733528836754643,0.0001173020527859236,116.7536615082539,60.23471984010419
9227,0.2893450635386119,25,11.74095796676442,0.02406127716260115,0.01157380254154448,-0.003922600696794246,19,16,15,13,11,9,71,67,64,58,46,36,0.3758527945421151,-0.1725610948191593,0.0002052785923753664,123.4029487633303,61.01698892893672
9329,0.2893450635386119,24,10.99608993157381,0.008978575873410716,0.01205604431410883,-0.003830810282423186,17,15,14,12,10,8,66,62,60,54,46,37,0.4088872035300608,-0.2121016617790811,-0.0004301075268817201,116.3625269638377,60.43028711231232
