rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
105,0.4203323558162269,54,10.22531769305964,-0.7256823287605745,0.007783932515115312,-0.01770809835325965,11,8,8,6,5,4,20,17,16,13,10,8,0.2640697674418609,0.1231671554252199,0.004164222873900294,124.1852178521629,57.6923453013985
186,0.4379276637341153,56,12.62707722385142,-0.4939810334817111,0.007820136852394915,-0.01868561545980901,46,10,9,7,5,4,21,17,16,13,10,9,0.3028908972125436,0.0275268817204301,0.00313782991202346,118.7093342303352,54.36770167386028
507,0.4418377321603128,55,12.34213098729228,-0.4908126089022657,0.008033413312005687,-0.01774012526700699,44,11,9,8,6,5,22,19,17,14,11,10,0.3065778113533347,0.08938416422287389,0.004213098729227762,122.0339778578734,56.51894166814971
1070,0.3264907135874878,54,11.455522971652,-0.3860397644850245,0.006046124325694218,-0.01515151515151515,47,41,8,6,5,4,22,19,16,13,10,9,0.2887761063239372,0.07180840664711631,0.003157380254154447,128.2921305685336,57.10564348477411
1151,0.4652981427174976,53,10.73313782991203,-0.5825136612021857,0.008779210239952784,-0.01612903225806452,43,10,9,7,5,4,20,17,15,13,10,8,0.3483671949792576,0.09657869012707723,0.003597262952101663,123.9896505799547,57.6923453013985
1231,0.4027370478983382,56,11.42619745845554,-0.5027803918213694,0.007191732998184611,-0.0160385214148655,45,10,9,8,6,5,22,18,16,13,11,9,0.3121417709673651,0.05056695992179863,0.002981427174975562,118.318199685919,54.95440349048467
1550,0.4115347018572825,21,7.780058651026398,-0.1074255559743681,0.0195968905646325,-0.01616976213750407,12,10,9,7,6,5,19,16,15,13,10,8,0.4628661916072845,0.045386119257087,0.002580645161290323,121.0561414968328,0
1631,0.4252199413489737,55,10.19354838709678,-0.4369965477560423,0.007731271660890431,-0.01200949588046362,47,20,10,8,6,5,23,20,18,15,12,10,0.4024927295388451,0.1347507331378299,0.003304007820136853,127.9009960241173,0
1710,0.3978494623655914,51,12.20918866080154,-0.4324259407526029,0.007800969850305713,-0.01672252478704091,14,9,8,6,5,4,22,18,16,13,10,8,0.3104842471931075,0.1392082111436951,0.004467253176930596,132.5946105571125,60.23471984010419
1790,0.4017595307917889,52,10.14907135874879,-0.5622441608475802,0.007726144822919017,-0.01631701631701632,19,10,9,7,5,5,21,18,16,13,10,8,0.3049160895876226,0.1119061583577712,0.003782991202346042,128.2921305685336,60.62585438452045
