rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
4149,0.4643206256109482,25,15.33822091886608,0.0249187432286023,0.01857282502443793,-0.008910444394315363,19,16,15,13,10,9,46,42,39,34,27,22,0.437183868762816,0.04089931573802542,0.00270772238514174,158.409428529186,0
4225,0.4740957966764419,24,15.89736070381233,0.01269753428026804,0.01975399152818508,-0.008345099742949206,18,15,14,12,9,8,47,42,40,35,27,22,0.4618556701030927,0.05860215053763441,0.002737047898338221,159.5828317034763,70.16950982255797
4302,0.479960899315738,24,16.45650048875857,0.04166914166914167,0.01999837080482242,-0.009718775847808106,19,16,15,13,10,9,45,41,39,33,26,21,0.4319594811876947,0.06346041055718474,0.003206256109481916,160.7562348777666,70.63887109227407
4380,0.490713587487781,25,16.588954056696,0.01178515659526835,0.01962854349951124,-0.009350965528689205,18,16,15,12,10,8,46,42,40,34,27,22,0.4349780365716618,0.05233626588465298,0.003010752688172043,159.1134704337602,69.93482918769992
4690,0.4682306940371457,24,15.90615835777127,0.007835545722713879,0.01950961225154774,-0.008762107882342487,18,15,14,12,9,8,48,43,41,36,28,24,0.4224518379535428,0.0487683284457478,0.0029227761485826,157.7053866246119,0
4769,0.4760508308895406,24,15.60997067448682,0.0312793537478866,0.01983545128706419,-0.008926759991884765,18,16,15,12,10,9,46,43,41,36,28,23,0.4359049574655324,0.03846529814271749,0.002864125122189639,155.8279415457474,68.29206474369354
4847,0.4525904203323559,25,14.76246334310853,0.01271354787445368,0.01810361681329423,-0.00794685203287354,19,16,14,12,10,8,48,43,41,36,29,24,0.4463187248817562,0.0302639296187683,0.002375366568914956,155.1238996411733,67.58802283911938
4925,0.4672531769305963,25,16.00000000000001,0.03537390029325525,0.01869012707722385,-0.008761449621664676,19,17,15,13,11,9,48,43,41,35,28,24,0.4346962554949423,0.05782013685239492,0.00303030303030303,157.9400672594699,69.4654679179838
5003,0.447702834799609,23,15.45747800586511,0.02788844621513934,0.01946534064346126,-0.008566604461032613,18,15,14,12,9,8,47,43,41,35,28,23,0.4239726794311949,0.03317693059628543,0.002688172043010753,156.2973028154636,68.29206474369354
5082,0.4682306940371457,25,15.77517106549367,0.02788449622010156,0.01872922776148583,-0.008652836609825857,19,16,15,13,10,9,48,43,41,36,29,24,0.4343172749134535,0.03778103616813294,0.002756598240469209,154.4198577365991,67.11866156940327
5161,0.4652981427174976,24,15.16862170087979,0.02358627356210724,0.01938742261322907,-0.008200282393830782,18,16,14,12,10,8,47,43,41,36,29,24,0.4493643611290671,0.02419354838709675,0.002404692082111437,152.7770932925928,66.41461966482912
5239,0.4780058651026393,25,16.34017595307921,0.01824599186408232,0.01912023460410557,-0.008924369139422903,19,16,15,12,10,9,47,43,41,35,28,23,0.4358416815510863,0.06141739980449658,0.003108504398826979,155.5932609108894,67.82270347397743
5317,0.4535679374389052,24,15.46334310850442,0.03242935710221901,0.01889866405995438,-0.008584377499333511,19,16,15,12,10,9,48,44,42,36,29,24,0.4183762549105194,0.03647116324535679,0.002776148582600196,154.6545383714572,67.35334220426132
5396,0.4652981427174976,24,15.68670576735095,0.02760554603520798,0.01938742261322907,-0.008634734441186055,19,16,15,12,10,8,47,43,41,35,28,23,0.4381060116354228,0.04077223851417399,0.002776148582600196,152.7770932925928,66.17993902997105
