rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
3426,0.2424242424242424,20,9.132942326490699,0.01016804024403307,0.01212121212121212,-0.0033208800332088,15,12,11,10,8,7,66,61,58,51,35,28,0.4213926465487333,-0.1418572825024438,-4.887585532746819e-05,111.0822106142181,0
3805,0.3577712609970674,22,13.91788856304986,0.004846186262115524,0.01626233004532125,-0.002932551319648093,16,13,12,10,8,7,70,66,63,57,40,32,0.5799180327868856,-0.1382013685239492,-9.775171065493638e-06,110.2999415253856,60.62585438452045
3902,0.2316715542521994,20,9.304007820136832,0.007722210548434794,0.01158357771260997,-0.00409694669656719,14,12,11,9,8,7,60,54,51,45,29,23,0.3756712696586103,-0.05350928641251222,0.0009579667644183765,111.4733451586344,66.88400709518064
3991,0.2365591397849462,22,10.05180840664712,0.009044053291840803,0.01075268817204301,-0.003483971225906709,16,14,13,11,9,8,71,65,63,50,36,30,0.366528925619835,-0.145405669599218,8.797653958944273e-05,112.2556142474669,67.07957436738876
4090,0.2649071358748778,20,10.13782991202345,0.02251470446437203,0.01324535679374389,-0.002816792714925142,15,13,12,10,8,7,68,64,62,56,39,33,0.5097632226322257,-0.1265395894428153,-3.910068426197455e-05,112.2556142474669,63.95049801205867
4186,0.2287390029325513,19,9.609970674486839,0.000915471467806378,0.01203889489118691,-0.00380145541435864,14,12,10,9,7,6,63,57,55,45,30,22,0.3820794590025374,-0.07484848484848483,0.0006940371456500482,111.6689124308425,0
4277,0.2394916911045943,20,9.904203323558171,0.008142518752467371,0.01197458455522972,-0.003389572304528316,15,12,11,10,8,7,69,64,61,51,34,27,0.3967599410898386,-0.1393059628543499,6.842619745845547e-05,111.8644797030506,65.31946891751559
4374,0.2580645161290323,21,9.425219941348985,0.0230242688238956,0.01228878648233487,-0.002851091560768981,16,13,12,11,9,7,65,61,59,55,38,29,0.5104675790159663,-0.1422287390029325,-0.0002737047898338219,111.4733451586344,0
4470,0.2541544477028348,22,10.27223851417401,-0.03625636389589382,0.0115524748955834,-0.003791181210536049,14,12,11,9,7,5,66,60,57,49,32,26,0.3848557692307698,-0.09949169110459433,0.0005376344086021501,113.6245851529238,66.10173800634811
5135,0.2258064516129032,20,8.897360703812339,-0.001153592617007397,0.01129032258064516,-0.003440860215053763,14,12,11,9,7,6,66,61,58,53,37,29,0.361084529505583,-0.1043988269794722,0.0004105571847507328,114.4068542417563,0
5229,0.238514173998045,20,7.860215053763444,0.02126601169008816,0.01192570869990225,-0.003360215053763441,15,13,12,10,8,7,58,54,52,47,41,25,0.4602849336455894,-0.1534213098729228,-0.0002541544477028346,114.6024215139645,67.47070891180502
5324,0.2619745845552297,31,11.0806451612903,-0.1265052269419088,0.008450793050168701,-0.003389572304528316,14,12,11,9,7,6,70,64,61,54,32,26,0.4072346600331666,-0.1019745845552297,0.0004105571847507328,114.6024215139645,66.10173800634811
5420,0.2365591397849462,17,9.010752688172047,-0.001627251030592219,0.01391524351676154,-0.003344137469774142,13,10,9,7,6,5,67,62,60,54,35,29,0.3896738647471786,-0.1166666666666667,0.0002737047898338219,115.384690602797,67.2751416395969
5514,0.2414467253176931,20,8.480449657869009,0.01239121664457385,0.01207233626588465,-0.003223164513487094,15,12,12,10,8,7,68,63,61,56,49,32,0.3961581531570331,-0.1494721407624634,-7.82013685239491e-05,114.4068542417563,67.2751416395969
5610,0.2629521016617791,21,10.49169110459435,-0.02301313705394564,0.01252152865056091,-0.003161061812088205,14,11,11,9,7,6,70,65,61,54,33,29,0.4592216068583573,-0.1178690127077224,0.0001759530791788855,108.9309706199287,68.05741072842942
5990,0.2443792766373412,19,9.586021505376337,0.0107071840106053,0.01286206719143901,-0.003896677780902261,14,12,11,9,7,6,66,60,57,49,33,28,0.3611304347826085,-0.09345063538611929,0.0006842619745845546,122.816246946706,70.01308345051072
6083,0.2424242424242424,20,8.740957966764448,-0.008387385372399773,0.01212121212121212,-0.003186451866803773,13,11,11,9,7,6,69,64,62,57,42,35,0.3807781842367819,-0.1492864125122191,-2.932551319648091e-05,122.0339778578734,70.20865072271884
6179,0.2531769305962854,20,10.16080156402737,0.01390158256770401,0.01265884652981427,-0.002623861707053558,15,13,12,10,8,7,69,64,61,55,32,27,0.53989703989704,-0.1118181818181818,-3.910068426197455e-05,120.4694396802084,69.42638163388632
7602,0.2306940371456501,19,8.558162267839698,0.003426613363792319,0.01214179142871842,-0.00285537891649946,13,11,10,9,7,6,69,64,62,56,42,31,0.4379571810883143,-0.1468328445747801,-0.0002541544477028346,126.3364578464523,0
7982,0.2668621700879765,24,10.48484848484848,-0.03025358940891304,0.01111925708699902,-0.002697947214076246,15,13,12,10,8,7,69,64,62,58,31,22,0.5325785325785323,-0.13524926686217,-0.0003128054740957964,125.1630542132035,68.05741072842942
10642,0.2072336265884653,18,9.003910068426208,0.01595917924221047,0.01151297925491474,-0.003665689149560117,14,12,11,9,7,6,62,56,53,42,30,22,0.3673480083857446,-0.07273704789833821,0.0006744868035190609,124.1852178521629,67.66627618401316
11781,0.2844574780058651,44,11.71456500488759,-0.2195844459279042,0.006464942681951479,-0.002658846529814272,19,15,13,11,9,8,66,61,58,40,29,23,0.5072049438332032,-0.09981427174975557,-9.775171065493638e-06,126.1408905742442,67.86184345622128
12822,0.219941348973607,18,8.53176930596284,-0.001775893675527093,0.01221896383186706,-0.00392403295629102,13,11,10,8,6,5,62,56,53,47,30,24,0.3371717171717164,-0.04921798631476046,0.0009872922776148585,126.9231596630767,69.2308143616782
12911,0.238514173998045,19,9.084066471163226,0,0.01255337757884447,-0.003371180790535629,14,12,11,9,7,6,71,66,63,56,37,32,0.3571066418793298,-0.1563636363636364,-9.775171065493638e-06,125.945323302036,69.62194890609446
13009,0.2658846529814272,20,9.760997067448685,0.002904211106103938,0.01329423264907136,-0.002688172043010752,14,12,11,9,7,6,69,64,62,57,39,33,0.5131740196078431,-0.1307820136852396,-0.0001270772238514173,125.945323302036,67.07957436738876
13104,0.2326490713587487,19,9.393939393939398,-0.006763787721123537,0.01224468796624993,-0.003394890491664685,13,11,10,8,7,6,66,60,57,49,30,25,0.4128941899340382,-0.08975562072336266,0.0004594330400782009,125.5541887576198,68.83967981726194
13197,0.2316715542521994,19,9.036168132942336,0.00183903072263099,0.01219323969748418,-0.00324124093224263,14,12,11,9,7,6,68,63,61,54,36,29,0.3964912280701757,-0.10386119257087,0.0003812316715542519,127.1187269352848,69.42638163388632
14049,0.1798631476050831,17,6.898338220918852,0.001558736006801888,0.01058018515324018,-0.002896346982368488,12,10,9,8,6,5,73,69,66,59,31,30,0.2615350488021287,-0.166060606060606,-0.0002737047898338219,125.3586214854116,69.03524708947006
14149,0.2629521016617791,18,8.71847507331379,-0.01541652651642563,0.01460845009232106,-0.003095470837406321,12,10,9,8,6,5,72,68,66,61,56,36,0.4012159231722431,-0.1352883675464321,0.0001466275659824046,126.5320251186604,66.29730527855624
14244,0.2463343108504399,17,10.79472140762464,0.001086661233360663,0.01449025357943764,-0.003275317058308261,12,10,9,8,6,5,70,65,33,58,52,16,0.4709135427220533,-0.02975562072336263,0.00104594330400782,125.945323302036,68.44854527284568
14524,0.2619745845552297,25,8.922776148582606,-0.1368317265556528,0.01047898338220919,-0.003376877277170532,11,9,8,7,5,4,71,67,65,59,45,31,0.3516608135791633,-0.1443695014662757,8.797653958944273e-05,126.7275923908686,67.47070891180502
14618,0.2844574780058651,18,9.201368523949171,-0.00493997662806732,0.01580319322254806,-0.003740632127728901,12,11,10,8,6,5,70,65,63,59,52,38,0.3689539223293796,-0.1146627565982405,0.0005962854349951119,126.9231596630767,66.6884398229725
14712,0.2619745845552297,17,9.204789833822105,-0.01964636542239672,0.01541026967971939,-0.003440352413959452,11,9,8,7,5,4,70,65,62,57,52,37,0.3835344553826617,-0.09138807429130011,0.0006549364613880737,128.4876978407417,68.6441125450538
20649,0.3949169110459433,120,19.79667644183772,-0.08305352557772133,0.003290974258716194,-0.01181166503747149,110,56,34,11,8,81,19,16,15,12,10,8,0.4947916666666665,-0.2353567937438907,-0.0005180840664711639,134.3547160069857,70.40421799492698
28315,0.2629521016617791,22,11.29618768328447,0.01492731048805809,0.01195236825735359,-0.002619745845552297,16,14,13,11,9,8,67,62,57,40,31,26,0.5844479362281074,-0.1142033235581623,-0.0001955034213098728,92.69888702665385,79.79144706091725
28882,0.2521994134897361,19,9.940371456500472,0.00688366604385897,0.01327365334156506,-0.003302422657261367,14,12,11,9,7,6,66,59,56,50,35,26,0.455030424272734,-0.1322873900293256,4.887585532746819e-05,94.65455974873517,81.16041796637415
29356,0.219941348973607,21,9.260997067448685,0.02596580113996216,0.01047339757017176,-0.003776770638940727,16,14,13,11,9,8,57,52,49,37,26,19,0.4382120051085571,-0.03076246334310847,0.0009677419354838712,95.24126156535955,81.16041796637415
29444,0.2140762463343109,19,11.41739980449659,-0.01224315068493141,0.01126717085970057,-0.004873621002653261,13,11,10,8,6,5,59,51,47,26,17,15,0.3193268688112469,-0.1737927663734115,-9.775171065493638e-06,95.82796338198395,82.52938887183107
29541,0.3421309872922776,30,13.60997067448679,-0.07800043094160769,0.01140436624307592,-0.002852207447876914,17,14,13,11,9,7,63,58,56,39,30,25,0.5911511789181688,-0.1149071358748778,-0.0001368523949169109,94.85012702094329,80.57371614974977
30010,0.2326490713587488,20,9.113880742913018,-0.008902236284656927,0.01163245356793744,-0.005294884327142392,14,12,11,9,7,6,52,47,46,41,15,12,0.3250525210084045,-0.1579863147605083,0.0001270772238514173,95.63239610977581,82.7249561440392
30104,0.3128054740957967,34,15.07722385141741,-0.0693724066390044,0.00920016100281755,-0.003851709195955705,24,17,15,11,9,7,51,47,45,36,11,9,0.5749381188118815,-0.09298142717497551,0.0001759530791788855,94.85012702094329,81.74711978299855
30662,0.2766373411534702,21,9.091886608015663,-0.06042361036447673,0.01317320672159382,-0.003349784230980139,13,10,9,7,6,4,78,75,73,70,54,40,0.3355518199595192,-0.1398729227761487,0.0004789833822091882,98.17477064848151,87.2230034048262
30941,0.2218963831867058,18,8.794232649071358,0.00294558995164781,0.01232757684370588,-0.004550510668419457,13,11,10,8,6,5,51,47,45,27,12,9,0.4479480639925805,-0.09144672531769302,0.0006256109481915939,97.00136701523273,86.04959977157742
49258,0.2453567937438906,32,8.423753665689127,-0.201392515230637,0.007667399804496581,-0.003593812891725606,12,11,10,8,6,5,62,57,55,51,45,22,0.3637051792828673,-0.02962854349951125,0.001075268817204301,125.3586214854116,89.1786761269075
49345,0.23069403714565,18,10.99511241446724,-0.0199146514935987,0.01281633539698056,-0.004252199413489735,12,10,9,7,5,5,73,66,63,47,23,13,0.2666032514700792,-0.1055816226783969,0.0007624633431085037,126.5320251186604,89.7653779435319
49442,0.2756598240469209,17,8.153470185728242,0.01318786716221098,0.01621528376746593,-0.003910068426197458,13,11,10,8,6,5,61,57,55,49,45,33,0.4036144578313251,-0.1232844574780059,0.0003616813294232646,126.7275923908686,88.39640703807498
49534,0.2766373411534702,26,8.467253176930576,-0.1246247979681371,0.01063989773667193,-0.002791068580542264,13,11,10,8,7,5,71,67,65,62,58,54,0.4305757638744537,-0.1354154447702835,-4.887585532746819e-05,124.1852178521629,88.39640703807498
49628,0.270772238514174,17,8.154447702834801,-0.02457444257971718,0.01592777873612788,-0.004547579582642697,12,9,8,7,5,4,63,59,56,51,46,39,0.2880530601964572,0.01769305962854349,0.002228739002932552,125.7497560298279,88.78754158249124
50456,0.2453567937438905,17,8.918866080156405,-0.0161113546690047,0.01443275257317003,-0.003186451866803773,11,9,8,7,6,5,71,65,62,56,38,34,0.4028142748156311,-0.1142130987292278,0.0002834799608993155,127.5098614797011,89.1786761269075
55671,0.2727272727272727,21,12.05131964809384,0.009246867015452144,0.01298701298701299,-0.003508349067341555,15,13,12,10,8,7,64,58,55,38,28,22,0.5156333409593533,-0.1008797653958944,0.0002541544477028346,117.3403633248783,90.54764703236442
55764,0.2521994134897361,21,10.67448680351907,0.02014652014652027,0.01200949588046362,-0.004077642787320206,16,13,13,11,9,8,62,55,52,40,29,24,0.4157083226850674,-0.1078592375366569,0.0004105571847507328,116.7536615082539,90.35207976015629
55856,0.2678396871945259,22,11.76735092864125,-0.001079913606911371,0.01217453123611481,-0.003714565004887586,15,13,12,10,8,7,60,53,50,34,25,19,0.5069819105046016,-0.114613880742913,6.842619745845547e-05,116.1669596916295,0
55947,0.2766373411534702,24,11.55327468230693,0.0233945342245538,0.01152655588139459,-0.003910068426197458,18,15,14,12,10,9,62,56,53,43,29,22,0.4759299365477406,-0.1078299120234603,0.0002932551319648091,115.9713924194214,90.74321430457255
56040,0.2756598240469208,23,11.57966764418378,0.01511058585176436,0.01198520974117047,-0.003679265776039969,17,14,13,12,10,8,64,58,55,44,31,26,0.4762597984322509,-0.09651026392961878,0.0004007820136852391,114.6024215139645,89.7653779435319
56133,0.2531769305962854,20,10.89931573802543,0.0330493273542603,0.01265884652981427,-0.003895901511609786,16,13,13,11,9,8,60,54,51,36,26,20,0.4696542449351445,-0.08337243401759528,0.0005180840664711628,115.384690602797,90.35207976015629
56410,0.2629521016617791,22,11.17595307917888,0.02715822618735235,0.01195236825735359,-0.004207573632538569,17,14,13,11,9,8,61,55,52,42,30,24,0.4306548470117244,-0.082238514173998,0.0006842619745845546,113.6245851529238,90.15651248794816
56501,0.2580645161290323,22,11.05718475073313,0.02422313574680635,0.01173020527859238,-0.003672671414606898,16,14,13,11,9,8,62,56,54,38,29,23,0.4828310276679838,-0.09429130009775172,0.0003519061583577709,114.0157196973401,90.35207976015629
56593,0.2512218963831867,22,10.65395894428153,0.01206532709422902,0.01141917710832667,-0.003331818870210511,16,14,13,11,9,7,63,57,55,38,27,22,0.5009832224593113,-0.1069599217986315,0.00010752688172043,112.6467487918832,89.7653779435319
56686,0.2463343108504399,22,10.69501466275662,0.008774335069920789,0.01119701412956545,-0.00389547861863702,16,14,13,11,9,7,58,52,48,35,24,18,0.4748974496165517,-0.1026686217008798,0.0002737047898338219,111.8644797030506,89.37424339911564
56778,0.2590420332355816,26,11.27468230694038,-0.0224119993063984,0.009963155124445447,-0.003662247187917338,17,15,14,11,9,8,63,57,54,40,29,21,0.4611943201711731,-0.1056695992179863,0.0001955034213098728,113.2334506085076,90.15651248794816
56870,0.2678396871945259,22,11.50635386119258,0.04740463851839274,0.01217453123611481,-0.003593407955061749,18,15,14,12,10,9,63,58,55,39,30,24,0.5003924338748926,-0.1173900293255132,5.865102639296182e-05,112.6467487918832,90.35207976015629
