rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
3459,0.3900293255131965,17,8.117790811339205,-0.03275332650972359,0.02294290150077627,-0.01247176998011258,11,9,8,7,5,4,23,20,18,15,11,9,0.5077367331371911,-0.1634213098729227,0.000596285434995113,95.80645161290323,50.83870967741935
3549,0.4213098729227761,61,18.7800586510264,-0.4068290651676034,0.006906719228242231,-0.00722570077408787,44,11,10,8,6,5,67,62,59,52,48,27,0.2008421414453899,-0.1105474095796677,0.002052785923753665,99.61290322580645,53.54838709677419
3639,0.4545454545454546,17,11.98240469208212,-0.003344754446076101,0.02673796791443851,-0.006856994997412456,12,10,9,7,6,5,62,58,57,52,48,46,0.303301707779886,-0.1649266862170089,0.001300097751710655,96.12903225806451,51.54838709677419
3729,0.4926686217008798,22,12.30694037145652,-0.08848292295472578,0.0223940282591309,-0.007248665313181442,12,10,9,8,6,5,60,56,54,50,46,44,0.3145411421273492,-0.1604203323558162,0.001407624633431085,93.48387096774194,50.96774193548387
3818,0.5171065493646139,24,13.01270772238514,-0.12548828125,0.02154610622352558,-0.006437648373132244,12,10,9,8,6,5,65,61,60,56,52,50,0.3378112054056229,-0.1375855327468231,0.001612903225806451,93.87096774193549,50.32258064516129
3907,0.4467253176930596,18,14.70723362658848,-0.03007543783855642,0.02481807320516998,-0.006816200364587461,11,9,9,7,6,5,67,63,60,55,49,29,0.3003044429645135,-0.1203030303030303,0.001827956989247311,98,53.2258064516129
3997,0.4535679374389052,17,11.8592375366569,-0.01467194197164521,0.0266804669081709,-0.007957600195503421,12,10,9,7,5,5,58,54,52,48,43,40,0.2676670923797361,-0.1900293255131966,0.001436950146627566,95.41935483870968,51.74193548387097
4088,0.4809384164222873,27,12.02297165200391,-0.2022846457173054,0.01781253394156619,-0.006522122333862153,12,10,9,7,6,5,55,52,50,46,42,40,0.3762472283813748,-0.1969990224828936,0.0006256109481915928,91.74193548387096,50.90322580645162
4179,0.4408602150537634,31,10.11143695014663,-0.2730085073472552,0.01422129725979882,-0.007091442282058119,13,11,10,8,7,6,50,47,45,41,37,35,0.3325684525344196,-0.1869501466275659,0.0007429130009775175,91.93548387096774,50
4271,0.4320625610948192,36,15.64711632453567,-0.2442681326919477,0.01200173780818942,-0.006250964655039357,13,11,10,8,6,5,70,66,64,58,52,26,0.280098577892696,-0.1311632453567938,0.001612903225806451,96.38709677419355,52.51612903225806
5775,0.4310850439882698,62,14.71652003910066,-0.6355695782132191,0.006952984580455964,-0.005928577776085108,12,10,9,7,6,5,71,66,64,59,54,50,0.2212597269123479,-0.1957869012707722,0.0009872922776148585,95.6774193548387,0
8435,0.3890518084066472,28,9.997067448680351,-0.197125256673512,0.01389470744309454,-0.006722309948116401,13,10,9,8,6,5,59,56,54,51,47,45,0.2225644350786188,-0.1572727272727272,0.001388074291300099,91.93548387096774,51.93548387096774
8991,0.4545454545454545,62,16.66813294232651,-0.5403336949828454,0.007331378299120234,-0.006431033595719504,13,10,9,7,6,5,70,65,63,58,53,50,0.2326009038491508,-0.1717106549364614,0.001378299120234604,94,0
9637,0.4457478005865103,17,10.62218963831869,-0.02668752588229874,0.02622045885803002,-0.007221954742416947,11,9,8,7,5,5,61,58,56,52,48,45,0.24780701754386,-0.2404203323558163,0.0007429130009775175,93.54838709677419,0
9728,0.5073313782991202,25,14.1451612903226,-0.09087453785287306,0.02029325513196481,-0.006565413402197225,16,12,11,8,7,6,61,57,55,51,47,45,0.3753665074976963,-0.2180938416422287,0.0007526881720430112,91.48387096774194,50.90322580645162
11859,0.3831867057673509,18,11.47116324535681,-0.02317852577758835,0.02128815032040839,-0.007010194106968301,12,10,9,7,6,5,64,59,57,51,45,42,0.2093576066790349,-0.2010459433040078,0.001221896383186706,98.19354838709677,0
11952,0.4134897360703812,24,11.04985337243404,-0.1589260438782727,0.01722873900293255,-0.006124755620723362,12,9,8,7,5,4,57,54,52,48,43,41,0.3372823984526115,-0.2139882697947215,0.0004301075268817201,92.70967741935483,50.83870967741935
12045,0.4066471163245357,30,10.13782991202347,-0.2314145212612096,0.01355490387748452,-0.005707438589852743,13,11,10,8,6,6,57,53,51,47,44,42,0.3442725752508367,-0.2179863147605083,0.000166177908113393,93.03225806451613,50.96774193548387
12139,0.404692082111437,31,12.37047898338222,-0.20553141050968,0.01305458329391732,-0.004887585532746823,13,11,10,8,6,5,68,64,62,58,53,50,0.3527720266850701,-0.1641153470185728,0.0006842619745845558,97.48387096774194,0
12233,0.3597262952101662,19,11.08211143695016,-0.05539384316838672,0.01893296290579822,-0.007259502041285722,11,9,8,7,5,5,61,56,54,48,42,35,0.1780672163918041,-0.2678494623655913,0.0005767350928641258,101.1612903225806,55.80645161290322
12329,0.4535679374389052,29,11.41837732160315,-0.2360243129869018,0.01564027370478983,-0.00747800586510264,12,10,9,7,6,5,54,50,48,44,41,38,0.2944837272375054,-0.3036852394916911,2.932551319648091e-05,94.7741935483871,52.64516129032258
12423,0.4868035190615836,35,13.09188660801565,-0.315985962816397,0.0139086719731881,-0.005376344086021506,13,11,10,8,6,5,62,59,57,54,50,48,0.391878192381175,-0.1591202346041055,0.0008308895405669602,93.09677419354838,51.80645161290322
12517,0.3870967741935484,24,10.30987292277616,-0.18137859106855,0.01612903225806452,-0.007380962500177086,10,8,8,6,5,4,63,59,57,52,47,43,0.1372868469642666,-0.2270283479960899,0.001163245356793744,96,54.83870967741935
14695,0.4301075268817204,62,15.85777126099707,-0.5623670827554322,0.00693721817551162,-0.006135206050316406,13,10,9,7,5,4,70,65,63,58,53,48,0.2302371541501975,-0.1593548387096774,0.001329423264907136,94.58064516129032,0
17323,0.4203323558162268,61,16.9652981427175,-0.5066405462245401,0.006890694357643062,-0.006581948517432388,13,10,10,8,6,5,69,64,62,56,49,24,0.2144835841313271,-0.1343890518084066,0.001603128054740958,94.58064516129032,0
18061,0.4105571847507331,32,10.84115347018574,-0.2994454713493527,0.01282991202346041,-0.007377199413489736,12,9,9,7,5,4,58,54,52,48,43,41,0.208085317460318,-0.12524926686217,0.001974584555229717,94.51612903225806,0
18521,0.4144672531769306,17,11.07380254154448,-0.01412367038884252,0.02438042665746651,-0.006687458300361526,12,10,9,7,6,5,57,53,51,46,42,39,0.3335790094339622,-0.207781036168133,0.0007038123167155419,98.7741935483871,0
18614,0.4203323558162267,30,11.14760508308895,-0.2351806383725012,0.01401107852720756,-0.006243496357960457,12,10,9,8,6,5,57,52,50,46,42,39,0.3348837209302324,-0.1754154447702835,0.0007429130009775165,97.41935483870968,52.70967741935484
18706,0.4134897360703813,29,10.45552297165199,-0.2465407629020204,0.01425826676104763,-0.004398826979472141,12,10,9,7,6,5,71,67,65,61,57,55,0.3441630079927952,-0.2189833822091888,5.865102639296182e-05,98.7741935483871,52.51612903225806
19082,0.447702834799609,16,12.34946236559141,-0.01978865714172633,0.02798142717497556,-0.007480721190398609,11,9,8,6,5,4,65,61,59,53,49,45,0.2184398570861455,-0.2704594330400781,0.0008797653958944285,98.90322580645162,0
19176,0.4936461388074291,23,12.68377321603129,-0.1307078725289968,0.02146287560032301,-0.00627361725098846,12,10,9,7,6,5,61,57,56,52,48,46,0.3653245324532456,-0.2563831867057673,0.0002932551319648103,93.87096774193549,52.38709677419355
19549,0.3919843597262951,30,8.538611925708697,-0.3010303377218091,0.01306614532420984,-0.006916674072099291,12,10,9,7,6,5,61,58,56,52,49,47,0.1512624688279302,-0.2420918866080157,0.0007917888563049847,93.16129032258064,52.83870967741935
