rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
1011,0.2365591397849462,48,5.198435972629529,-0.2158706280556602,0.00492831541218638,-0.005395894428152494,40,31,27,11,8,7,19,15,14,10,7,6,0.5399071663081627,0.05528836754643202,0.001173020527859238,121.6428433134572,58.86574893464728
1322,0.1974584555229717,51,6.679374389051809,0.07858919947314535,0.003871734422019053,-0.005824372759856633,45,42,41,15,25,7,17,13,11,9,7,6,0.625412541254125,0.07338220918866076,0.001329423264907136,121.6428433134572,59.25688347906354
1400,0.1612903225806452,54,17.34897360703815,-0.02470700924047762,0.002986857825567504,-0.00272773821160918,48,43,41,31,7,6,96,21,18,52,9,7,0.3036782923575387,0.1365102639296188,0.002561094819159335,120.6650069524165,0
1634,0.3059628543499511,129,11.66324535679375,-0.2708796044084975,0.002371805072480241,-0.007565132389816823,100,54,57,80,28,38,17,14,12,10,7,6,0.4748192365898774,0.07278592375366565,0.001632453567937439,123.2073814911222,60.23471984010419
1712,0.1779081133919844,54,6.467253176930605,-0.1491837968561057,0.003294594692444155,-0.006842619745845552,48,43,20,34,6,5,22,18,16,12,9,7,0.4609279609279613,0.1068621700879765,0.002248289345063538,121.8384105856653,57.88791257360663
1790,0.1573802541544477,51,5.508308895405662,-0.2377994676131323,0.00308588733636172,-0.008627650983892218,42,17,34,7,5,4,18,15,14,11,8,6,0.3793016619103565,0.0155620723362659,0.001485826001955035,109.9088069809693,61.60369074556111
1868,0.155425219941349,60,2.616324535679354,-0.8539136932561303,0.002590420332355817,-0.005571847507331381,52,13,11,9,7,5,15,13,12,10,8,6,0.3864779874213817,0.02930596285434993,0.0007429130009775175,122.816246946706,59.84358529568793
1946,0.1691104594330401,53,4.054740957966786,-0.3965766634522644,0.003190763385529058,-0.004887585532746823,46,23,32,8,6,5,21,17,16,13,11,9,0.4442919075144528,0.09481915933528842,0.001720430107526882,123.2073814911222,59.84358529568793
2808,0.1779081133919844,54,16.51515151515149,-0.07818881325836133,0.003294594692444155,-0.002616021970860681,47,41,23,8,6,5,97,25,90,68,12,9,0.3260764392839853,0.1330694037145651,0.002521994134897361,121.8384105856653,55.93223985152532
2965,0.2043010752688171,56,3.169110459433043,-0.648210980876002,0.003648233486943163,-0.003988269794721406,48,34,11,9,7,6,20,16,15,12,10,9,0.4720302439600687,0.02388074291300096,0.0006647116324535674,123.4029487633303,60.23471984010419
3044,0.1476050830889541,50,18.81524926686212,-0.07618973399833787,0.002952101661779082,-0.001165501165501166,41,36,32,7,6,5,106,93,166,147,80,8,0.343343229047726,0.06198435972629517,0.001358748778103617,122.6206796744978,60.43028711231232
3516,0.1192570869990225,52,5.710654936461388,-0.1020198562136241,0.002293405519211972,-0.006269592476489031,45,41,10,7,5,4,24,20,19,14,11,9,0.3726978344464679,-0.001182795698924722,0.001133919843597264,107.7575669866799,59.45245075127167
3674,0.2111436950146628,129,7.585532746823063,-0.3916237113402119,0.001636772829571029,-0.004624407850214302,113,86,50,21,69,6,20,16,15,11,8,7,0.4604241338112303,0.05581622678396868,0.001241446725317693,123.0118142189141,60.23471984010419
3752,0.1163245356793744,52,4.314760508308886,-0.2196420480290003,0.002237010301526431,-0.004786463073448615,44,20,37,7,6,4,22,19,17,14,11,9,0.4113497250752146,0.1039980449657869,0.001974584555229717,118.7093342303352,55.54110530710906
3830,0.112414467253177,49,5.319159335288376,-0.2004961867132201,0.002294172801085245,-0.00687632723227829,43,36,8,6,5,3,23,20,18,14,11,9,0.267224080267559,-0.02602150537634408,0.0009188660801564031,110.1043742531775,59.84358529568793
3987,0.2521994134897361,128,10.024926686217,-0.2784847155185008,0.001970307917888563,-0.005131964809384164,113,85,83,60,68,6,21,17,16,12,9,8,0.4807940767243091,0.07712609970674483,0.001632453567937439,122.2295451300816,59.6480180234798
4066,0.1280547409579668,51,10.97849462365586,-0.09767607514914171,0.002510877273685623,-0.002146883364851408,44,21,28,8,6,5,100,29,22,60,71,11,0.1669726543627383,0.09942326490713592,0.002121212121212121,119.6871705913759,0
4222,0.16911045943304,52,3.851417399804504,-0.5151015228426388,0.003252124219866155,-0.005434995112414465,40,30,9,7,5,4,19,15,13,9,7,5,0.4245176788529395,0.02963831867057671,0.0007526881720430101,118.318199685919,61.01698892893672
4302,0.1847507331378299,53,11.28641251221896,-0.06054044690801983,0.003485862889393017,-0.001089233347297863,43,38,36,21,7,6,100,34,13,91,89,88,0.5924921304668139,0.04201368523949166,0.001036168132942327,126.5320251186604,61.79925801776924
4460,0.1300097751710655,52,4.528836754643201,-0.3156701921001507,0.002500187984058952,-0.005830191314062282,16,39,35,7,5,4,22,19,17,14,11,9,0.352537593984962,0.1194134897360704,0.002267839687194526,119.882737863584,0
4538,0.1348973607038124,51,3.720430107526781,-0.3313189700473013,0.002645046288310046,-0.0006409948239667968,45,39,34,7,6,5,178,14,12,173,7,35,0.1976340889384337,-0.003069403714565,0.001388074291300098,111.2777778864263,0
4774,0.1524926686217009,53,5.06695992179862,-0.2810842095109505,0.002877220162673602,-0.005763980179997978,42,36,31,8,6,5,23,20,18,15,12,10,0.3939962476547829,0.06996089931573798,0.001759530791788856,127.7054287519092,0
5638,0.1583577712609971,51,4.903714565004918,-0.4014751320641864,0.003105054338450923,-0.002684293006873652,43,35,8,6,4,3,58,55,53,50,47,45,0.262833008447045,0.1174095796676442,0.002404692082111437,128.878832385158,59.84358529568793
5716,0.1309872922776149,15,2.443792766373463,-0.05239999999999922,0.008732486151840994,-0.0006587615283267461,9,8,7,5,4,3,16,31,13,96,174,173,0.1484662116552929,-0.01307917888563049,0.001300097751710655,126.1408905742442,55.93223985152532
5952,0.1436950146627566,52,4.810850439882692,-0.3109824240577071,0.002763365666591474,-0.006004747940231812,43,21,28,6,4,3,21,18,17,14,11,9,0.3722789115646252,0.1168817204301076,0.002209188660801564,125.3586214854116,59.6480180234798
6030,0.1691104594330401,51,4.817204301075279,-0.3486201298701285,0.003315891361432159,-0.0008065851534915524,44,36,8,6,4,4,18,15,176,102,172,7,0.1965564942443556,0.003734115347018575,0.00176930596285435,122.6206796744978,55.73667257931719
6266,0.1671554252199414,52,12.29814271749756,-0.1245131547571738,0.003214527408075795,-0.002333130452424427,45,40,9,7,5,4,99,95,93,31,73,10,0.2416166999777924,0.09562072336265888,0.002258064516129032,124.5763523965791,58.86574893464728
6423,0.1974584555229717,53,3.922776148582606,-0.4146523797657621,0.003725631236282485,-0.004806125773867712,42,33,17,9,7,6,18,14,12,10,7,6,0.4933136170759934,0.04347996089931571,0.0009188660801564031,119.6871705913759,57.10564348477411
6503,0.1612903225806452,55,4.745845552297148,-0.2935118434603523,0.002932551319648094,-0.005752312203925107,46,19,26,8,6,5,20,17,16,13,10,8,0.4350916573138788,0.05674486803519059,0.001515151515151515,124.5763523965791,58.67018166243915
6582,0.1143695014662757,52,9.226783968719431,-0.0860790337959538,0.002199413489736071,-0.001761375163688007,45,16,22,7,6,4,99,95,28,88,81,9,0.2183273828843436,0.07289345063538608,0.001691104594330401,122.0339778578734,58.27904711802289
6739,0.1788856304985338,53,3.663734115347026,-0.3807363927427972,0.003375200575444034,-0.004521016617790814,42,36,30,9,7,6,19,15,13,10,8,6,0.4940742317791499,0.04666666666666663,0.0008993157380254158,119.2960360469596,57.49677802919037
6818,0.1612903225806452,54,4.802541544477052,-0.2714227559535884,0.002986857825567504,-0.005827505827505826,46,39,33,9,7,6,20,17,15,13,10,8,0.4390909090909106,0.07015640273704786,0.001691104594330401,123.5985160355385,59.06131620685541
7681,0.2043010752688172,55,3.272727272727273,-0.6415770609318989,0.003714565004887586,-0.004317367220593028,40,29,16,10,7,6,19,16,14,10,7,5,0.4759251408152138,0.046871945259042,0.0009384164222873904,124.1852178521629,59.25688347906354
7759,0.1388074291300098,54,20.82649071358746,-0.05730914552580284,0.002570507946852033,-0.001406538503312697,46,27,34,10,7,6,106,110,28,147,78,8,0.242295654267484,0.07847507331378295,0.001642228739002933,122.816246946706,59.06131620685541
7995,0.2091886608015641,58,12.13685239491691,-0.1886275773195882,0.003606701048302829,-0.001015113918339725,44,34,14,11,8,7,16,14,13,92,9,88,0.6181781469943466,0.05529814271749751,0.001006842619745846,123.4029487633303,58.86574893464728
8074,0.1339198435972629,50,11.46725317693063,-0.08025743755860408,0.002678396871945259,-0.002137747690958424,43,38,29,8,6,5,100,96,31,89,81,12,0.2115393556185794,0.1004301075268818,0.002111436950146628,122.0339778578734,59.45245075127167
8231,0.206256109481916,51,3.32013685239491,-0.6701015751508925,0.004044237440821882,-0.004535679374389052,39,21,11,8,6,5,18,15,14,11,8,6,0.4638937390870536,0.04217986314760505,0.0009090909090909094,119.882737863584,57.88791257360663
8311,0.1485826001955034,53,4.689149560117308,-0.2743381279966625,0.002803445286707612,-0.005027230833682446,45,11,36,7,6,5,19,16,14,12,9,8,0.4552469135802475,0.1096480938416423,0.001935483870967742,123.9896505799547,59.6480180234798
9173,0.2258064516129032,54,13.63000977517103,-0.1252554953921193,0.004181600955794505,-0.001092519119084584,47,31,16,10,8,7,33,93,92,51,67,69,0.6519036519036507,0.0625415444770283,0.001085043988269795,122.0339778578734,58.47461439023102
9252,0.1280547409579668,52,13.69599217986317,-0.06862465205909668,0.002462591172268591,-0.002346041055718475,45,16,36,8,6,5,98,22,91,12,8,6,0.2398502455389716,0.1157282502443793,0.00217008797653959,121.447276041249,58.27904711802289
9488,0.2218963831867058,54,3.948680351906152,-0.5615794033915128,0.004109192281235292,-0.005213424568263281,41,29,13,8,6,5,18,14,12,9,7,6,0.469332429684852,0.05127077223851414,0.0009970674486803521,123.2073814911222,58.47461439023102
11538,0.1544477028347996,55,5.133919843597255,-0.2336252856054833,0.002808140051541812,-0.005647876615618552,45,40,37,9,7,6,20,17,15,12,9,8,0.4485952454461245,0.07788856304985332,0.001700879765395895,119.882737863584,0
11617,0.1348973607038124,51,5.311827956989276,-0.1803459698196549,0.002645046288310046,-0.000820898343621566,44,38,12,9,7,6,24,173,15,169,166,48,0.1337456271864076,0.06834799608993153,0.002033235581622679,108.9309706199287,0
11853,0.1642228739002933,55,15.19941348973607,-0.06817158659720851,0.002985870434550787,-0.002377998345740281,48,42,15,9,7,6,97,21,90,85,10,8,0.3449386043725668,0.1228152492668622,0.002316715542521994,121.2517087690409,57.10564348477411
13906,0.2199413489736071,130,8.910557184750729,-0.2768361581920907,0.001691856530566208,-0.004962779156327543,121,86,85,82,69,6,18,15,14,11,8,6,0.479059829059829,0.06858260019550338,0.001456500488758554,121.8384105856653,58.86574893464728
13985,0.1212121212121212,53,4.490713587487761,-0.2666521549847635,0.002287021154945683,-0.005940296262876909,45,40,35,7,6,5,20,17,15,12,9,7,0.3803593303389123,0.103108504398827,0.002023460410557185,119.6871705913759,0
