rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
1883,0.4095796676441838,110,45.14467253176926,-0.05455470627720158,0.003723451524038034,-0.002284871273590847,97,78,76,31,57,61,157,87,152,14,11,120,0.4518170771154059,0.1059139784946237,0.003284457478005866,118.9049015025433,59.84358529568793
2155,0.3841642228739003,110,41.95454545454547,-0.1610806276867161,0.003492402026126367,-0.002606712284131639,95,35,52,23,7,5,156,22,28,147,107,131,0.3548027989821884,0.1150635386119256,0.003499511241446726,117.7314978692946,59.84358529568793
2428,0.4066471163245357,111,45.20430107526887,-0.1000562235100767,0.003663487534455276,-0.002510167384719356,80,76,50,56,8,66,157,87,27,101,43,74,0.4097633136094679,0.08893450635386119,0.003167155425219942,116.7536615082539,0
4336,0.4105571847507332,110,44.65444770283483,-0.09807033481825279,0.003732338043188483,-0.002564473890638765,88,76,49,57,8,6,157,153,151,101,124,136,0.396481092436975,0.1188074291300098,0.003411534701857283,122.816246946706,0
5088,0.3812316715542521,109,37.59335288367549,-0.07889125799573524,0.003497538271139928,-0.002156647116324535,89,76,74,34,60,65,155,95,85,146,103,122,0.4170527118482513,0.09210166177908109,0.002991202346041055,118.1226324137108,58.08347984581476
5840,0.3655913978494624,109,37.94819159335282,-0.1403364158573973,0.003354049521554701,-0.002227554133712492,93,48,35,25,61,5,159,22,29,102,80,127,0.3793668761466091,0.1013196480938417,0.003167155425219942,119.1004687747515,59.6480180234798
6112,0.3558162267839687,109,26.43108504398835,-0.2512666888568357,0.003264369053063933,-0.003621958121109224,95,34,30,19,7,5,89,86,84,15,38,57,0.385113660848956,0.1287390029325514,0.003333333333333333,119.882737863584,57.6923453013985
6317,0.3450635386119257,110,36.75366568914954,-0.2489028963536269,0.003136941260108415,-0.002425911355887752,34,53,55,68,6,5,94,89,153,149,127,140,0.3154814830131715,0.1129618768328445,0.003216031280547409,122.2295451300816,60.23471984010419
6590,0.396871945259042,108,37.21016617790811,-0.08942363263804992,0.003674740233880019,-0.002087783449790618,94,75,39,33,8,6,157,86,84,148,145,118,0.4240284619594963,0.1210361681329423,0.003274682306940371,121.2517087690409,0
6794,0.3421309872922776,43,29.47360703812328,-0.06075982952755225,0.007956534588192503,-0.002284871273590846,34,27,24,9,6,5,93,20,86,103,123,51,0.3784882108183095,0.1209090909090909,0.003216031280547409,122.0339778578734,60.62585438452045
7067,0.4125122189638319,110,42.44183773216022,-0.2582569441245575,0.003750111081489381,-0.002612636630231938,94,72,23,66,5,4,96,23,153,105,43,134,0.3542524773804386,0.131505376344086,0.003528836754643206,121.447276041249,60.03915256789606
7342,0.3929618768328445,109,40.97018572825023,-0.05766776021473354,0.003605154833328849,-0.002236894973882902,92,76,44,55,19,63,157,154,152,81,112,125,0.4222179543459174,0.1108406647116325,0.003206256109481915,117.9270651415027,0
8097,0.4095796676441838,111,17.63685239491689,-0.2119440210613841,0.003689906915713368,-0.01196480938416423,99,81,38,56,72,64,20,17,16,13,10,8,0.4576196827179556,0.1207233626588466,0.003049853372434018,116.3625269638377,57.10564348477411
8165,0.3059628543499512,44,15.32551319648096,-0.1544520984819492,0.006953701235226164,-0.003796882234912796,35,23,12,7,5,4,89,86,84,15,77,75,0.2796101776725591,0.102238514173998,0.003372434017595308,103.8462215425173,57.88791257360663
8301,0.3763440860215054,42,21.70723362658848,-0.09440929457591231,0.00896057347670251,-0.003973819541841983,34,26,21,9,6,5,86,83,81,13,72,67,0.4516379143244816,0.1222580645161291,0.003294232649071359,118.9049015025433,58.47461439023102
8439,0.2883675464320625,46,8.824046920821115,-0.2100919463830732,0.006268859705044838,-0.01229415745544778,38,31,21,8,6,5,21,18,17,14,11,9,0.3870527306967986,-0.0218181818181818,0.001906158357771261,110.2999415253856,59.6480180234798
8576,0.3910068426197459,110,40.94525904203321,-0.1520996968033047,0.003554607660179508,-0.002541544477028348,93,38,35,26,8,6,160,156,154,18,118,57,0.3474090909090907,0.1098240469208211,0.003499511241446726,117.9270651415027,0
8851,0.3597262952101661,109,47.19501466275651,-0.03498306769813932,0.00330024124046024,-0.002471114673078207,94,78,76,51,56,59,94,82,98,144,126,68,0.4357588566827688,0.1212707722385142,0.002991202346041055,118.1226324137108,56.71450894035785
9055,0.4281524926686217,46,12.40566959921799,-0.1440390828145934,0.009307662884100471,-0.0101201771030993,37,30,25,13,8,6,29,25,23,19,16,14,0.4690639269406393,0.06717497556207229,0.002678396871945258,121.6428433134572,60.23471984010419
9330,0.3978494623655914,238,64.9696969696968,-0.1929390346653828,0.001671636396494082,-0.002667561742571459,94,220,217,56,7,131,159,97,90,149,81,78,0.3496788868075985,0.1276246334310851,0.003743890518084067,119.4916033191677,59.84358529568793
9605,0.3802541544477028,108,18.48973607038124,-0.2035685963521015,0.003520871800441692,-0.01198363563954962,92,76,49,30,7,65,22,19,17,14,11,9,0.4410358945063318,0.1113978494623656,0.003157380254154447,118.318199685919,58.47461439023102
9674,0.2991202346041055,44,17.69110459433041,-0.1186871477511331,0.006798187150093307,-0.003726783968719452,36,25,11,8,6,5,91,29,86,34,54,62,0.332119514472456,0.1413880742913001,0.003499511241446725,106.5841633534311,0
9881,0.4281524926686217,110,49.36070381231684,-0.07814480354879608,0.003892295387896561,-0.002701501821736426,85,76,75,55,61,6,160,99,25,82,147,131,0.4010958904109598,0.1163440860215054,0.003558162267839687,117.1447960526702,0
10156,0.4242424242424243,110,39.17546432062556,0.0396491709605377,0.003856749311294766,-0.003838791137178235,102,94,86,34,55,73,91,29,86,33,45,57,0.5174041429913644,0.14088954056696,0.003607038123167156,115.5802578750051,55.1499707626928
11666,0.3880742913000978,110,38.3255131964808,-0.2057413217027573,0.003527948102728162,-0.002437832296211525,43,33,53,20,8,6,160,98,154,16,118,52,0.3482965305484552,0.1062854349951124,0.003382209188660802,120.0783051357921,59.6480180234798
11940,0.3880742913000978,109,41.56109481915939,-0.1934755509560877,0.003560314599083466,-0.00246734739544689,88,33,53,14,7,5,160,91,154,150,127,134,0.3645431646439208,0.1117399804496579,0.003264907135874878,119.1004687747515,59.25688347906354
12214,0.3743890518084066,108,32.33137829912021,-0.04231292517006913,0.003466565294522283,-0.003476736100613719,94,78,76,51,57,68,91,88,86,15,47,58,0.4748774119594978,0.1317595307917889,0.003304007820136852,116.7536615082539,55.54110530710906
12419,0.3665689149560118,108,39.76050830889538,-0.198905961893054,0.003394156619963072,-0.002524752772130568,92,50,52,66,6,5,156,22,85,146,123,75,0.341972939729397,0.1252003910068427,0.003411534701857283,117.7314978692946,58.47461439023102
12692,0.4164222873900293,110,42.53274682306946,-0.1668773413619538,0.003785657158091176,-0.002449681423641781,89,38,51,56,6,5,160,91,99,32,80,143,0.3842961148533719,0.1525317693059629,0.003822091886608016,117.3403633248783,58.27904711802289
12966,0.3929618768328445,108,43.82502443792769,-0.08906385921084867,0.003638535896600412,-0.002334192363517877,83,74,73,70,66,5,159,155,100,31,146,59,0.4212180853971901,0.1040371456500489,0.003147605083088954,116.5580942360458,58.08347984581476
13239,0.4086021505376344,109,45.19843597262964,-0.09885808209697643,0.003748643582914078,-0.002563002169611139,82,75,73,70,63,6,158,155,153,102,123,10,0.3934661829398683,0.1091202346041056,0.003362658846529815,115.9713924194214,0
14262,0.5601173020527859,313,81.77614858260019,-0.03794063855983351,0.001789512147133501,-0.004232441088995654,304,112,171,144,127,264,88,20,18,80,11,49,0.504697462812646,0.1306647116324535,0.003763440860215054,116.3625269638377,56.12780712373345
14399,0.313782991202346,45,8.836754643206255,-0.2959070796460184,0.006972955360052134,-0.01380254154447703,36,21,10,8,6,5,20,17,16,13,9,7,0.3671562082777036,0.06349951124144669,0.00303030303030303,104.0417888147254,0
15980,0.3450635386119257,44,9.646138807429132,-0.2869375760032429,0.007842353150271038,-0.01386626117808913,35,19,11,8,6,5,22,19,17,14,11,9,0.363603718629055,0.06056695992179859,0.003128054740957966,102.8683851814766,0
16118,0.4545454545454545,110,59.19941348973607,-0.1590049701953404,0.004132231404958678,-0.003313022049742158,83,30,26,70,7,6,95,156,31,83,12,11,0.3634719149101356,0.1430009775171066,0.003822091886608015,112.451181519675,52.80316349619523
16394,0.5268817204301075,108,26.85434995112416,-0.1154812172393704,0.004878534448426921,-0.01582129539118787,96,80,46,28,72,69,21,18,16,13,10,8,0.4755308183879614,0.1736461388074293,0.004486803519061584,111.6689124308425,50.6519235019058
16463,0.3704789833822091,43,10.37390029325514,-0.2703415783274439,0.008615790311214165,-0.01462655226096086,34,21,11,8,6,5,21,18,17,13,11,9,0.3777233320768942,0.04916911045943301,0.003157380254154447,99.73930882614656,0
16671,0.4486803519061584,174,51.2854349951124,-0.1448489469169928,0.002578622712104359,-0.003386673440013547,156,92,136,18,130,4,121,117,60,63,76,90,0.4024710659457579,0.1599608993157381,0.003978494623655914,107.1708651700555,49.08738532424076
16877,0.469208211143695,81,45.45650048875854,-0.1319943228248246,0.005792693964736975,-0.002891577548714887,75,28,23,59,7,5,161,22,89,85,123,50,0.3784358198924729,0.1620723362658847,0.004252199413489736,112.2556142474669,0
18330,0.3509286412512219,42,10.70381231671553,-0.2551141552511424,0.008355443839314807,-0.01578509105390826,33,22,9,7,5,4,21,18,17,13,10,8,0.3479875661055264,0.1880938416422288,0.004545454545454546,108.7354033477206,50.45635622969767
18398,0.3880742913000977,45,11.33137829912023,-0.2424948240165635,0.00862387314000217,-0.0154592520183918,37,26,12,8,6,5,22,18,17,14,11,9,0.377308984047019,0.0740860215053763,0.003665689149560117,104.2373560869336,55.93223985152532
18537,0.490713587487781,110,32.10948191593349,-0.3548770092547495,0.004461032613525282,-0.004671502803930648,96,29,73,10,7,6,90,29,18,33,78,55,0.3697405499951409,0.1515640273704791,0.004242424242424243,112.451181519675,53.97656712944402
18675,0.3655913978494623,44,10.21407624633433,-0.2619389415255045,0.008308895405669599,-0.01411969153904638,36,25,12,8,6,4,21,18,17,14,11,9,0.3833320780296761,0.083763440860215,0.003607038123167155,103.8462215425173,0
18812,0.4428152492668622,110,60.63538611925711,-0.1950749637272285,0.004025593175153292,-0.002248708880302401,33,53,22,9,7,5,93,169,221,28,212,48,0.3092052336544836,0.1495601173020528,0.004086021505376345,114.0157196973401,0
19158,0.5483870967741935,110,30.04105571847503,0.02051607445008348,0.004985337243401759,-0.01509720864559574,102,80,77,48,54,57,22,18,17,14,11,9,0.531831843553612,0.1404007820136852,0.004056695992179862,111.2777778864263,53.38986531281962
19227,0.3440860215053763,45,20.21945259042032,-0.1401532548526674,0.007646356033452807,-0.004162005824792655,37,22,10,7,6,5,91,88,18,15,52,10,0.3335867477592829,0.1657673509286413,0.003988269794721407,100.1304433705628,0
19919,0.4330400782013685,43,24.76686217008799,-0.1170248455785132,0.01007069949305508,-0.004362813191336112,33,24,15,9,6,5,89,85,17,14,77,9,0.4408676023162236,0.1643499511241448,0.003978494623655914,113.4290178807157,53.97656712944402
20057,0.3372434017595308,45,53.17204301075283,-0.05369978858350937,0.007494297816878461,-0.001248511947968991,36,20,10,7,5,4,30,228,176,109,48,60,0.3946360153256716,0.04986314760508307,0.003128054740957967,102.0861160926441,55.34553803490093
20472,0.4760508308895406,109,50.16520039100678,-0.2434575888072645,0.004367438815500372,-0.003201807528637739,47,52,25,59,6,5,160,25,88,84,126,77,0.3220024997768052,0.1648387096774194,0.004437927663734115,111.6689124308425,53.19429804061149
21300,0.4330400782013685,110,24.76441837732157,-0.08275440119996988,0.003936727983648805,-0.01430071322544441,101,83,34,20,55,57,21,18,17,13,10,9,0.4768417063485519,0.1703616813294234,0.004203323558162268,111.0822106142181,51.43419259073832
21368,0.3411534701857282,44,9.869990224828921,-0.2663662474002182,0.00775348795876655,-0.01454996616286939,35,21,11,8,6,5,21,18,16,13,10,8,0.372083503888661,0.0824144672531769,0.003499511241446725,99.34817428173029,56.71450894035785
21504,0.4359726295210166,110,57.40273704789831,-0.2013861689627575,0.003963387541100151,-0.002153922975037345,95,74,55,59,6,5,158,96,84,100,197,142,0.3172810120589664,0.1653958944281525,0.003988269794721408,114.6024215139645,0
21848,0.4887585532746823,111,27.51808406647116,-0.1048275372100455,0.004403230209681822,-0.01621954310126353,102,80,46,18,56,6,22,19,17,14,11,9,0.463855072463768,0.1604887585532748,0.004379276637341153,108.3442688033043,50.26078895748954
21916,0.3851417399804496,44,10.48973607038123,-0.2419159444599759,0.008753221363192036,-0.01433691756272401,37,23,14,9,6,5,22,19,17,15,11,10,0.3915063987988848,0.04649071358748776,0.003167155425219941,103.6506542703092,55.34553803490093
22053,0.4682306940371456,108,48.9320625610948,-0.2114268591120214,0.00433546938923283,-0.002990736861704603,91,30,26,57,7,5,162,158,156,107,38,144,0.3441726422801123,0.1528641251221897,0.004164222873900294,111.4733451586344,52.99873076840336
23361,0.3421309872922776,44,55.81231671554266,-0.04455653635981489,0.007775704256642673,-0.001269169751454257,35,24,12,8,6,5,22,296,153,187,58,64,0.4042570609905866,0.06791788856304981,0.003216031280547409,101.1082797316035,0
23777,0.4662756598240469,110,34.37536656891496,-0.2171557754649378,0.004238869634764063,-0.004571928967090257,85,39,35,11,66,6,91,87,19,82,12,52,0.3903034743848079,0.1525317693059629,0.004252199413489736,112.0600469752588,54.36770167386028
