rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
411,0.2013685239491692,15,4.881720430107535,0.001001201441730437,0.01342456826327794,-0.004067169389750035,11,9,8,7,5,4,51,48,46,44,41,15,0.3026117872282243,0.05095796676441835,0.002023460410557185,93.67672338769451,63.16822892322615
552,0.2189638318670577,86,9.211143695014691,-0.3117903003289809,0.002546091068221601,-0.003511820716121792,18,27,56,59,62,4,48,46,44,42,40,38,0.3799426020408171,0.01108504398826978,0.001173020527859238,95.43682883756769,69.03524708947006
623,0.2238514173998045,16,5.745845552297169,0.006549846886696377,0.01399071358748778,-0.003707187517290986,12,10,9,7,6,5,48,45,44,41,38,21,0.459781026517309,0.03101661779081134,0.001534701857282503,98.17477064848151,69.81751617830258
693,0.198435972629521,16,8.881720430107521,-0.02162667840633917,0.01240224828934506,-0.001868318985904834,10,8,8,6,5,4,119,51,114,110,85,104,0.2506685432793804,0.04531769305962852,0.001915933528836755,0,65.31946891751559
1821,0.2003910068426198,86,8.429130009775186,-0.2946190420967169,0.002330127986542091,-0.003209207104520556,42,26,10,60,63,65,48,45,44,41,39,37,0.3927004737673279,0.01651026392961875,0.001163245356793744,95.24126156535955,69.42638163388632
1892,0.1906158357771261,17,4.913489736070378,-0.000596836765144552,0.01121269622218389,-0.00346741917040152,12,10,9,8,6,5,48,46,44,41,38,36,0.4178021978021975,0.03792766373411533,0.001524926686217009,0,70.5997852671351
1962,0.1779081133919844,17,5.289345063538615,-0.0131214193309919,0.01046518314070496,-0.003892612763580506,11,9,9,7,6,5,50,47,45,42,24,33,0.3258317025440312,0.04859237536656889,0.001827956989247312,0,63.55936346764241
2245,0.1827956989247312,16,4.80058651026394,-0.001730808389329607,0.0114247311827957,-0.003430196392073225,11,10,9,7,5,4,50,47,45,43,19,12,0.3864577841379839,0.06348973607038119,0.001827956989247312,98.7614724651059,69.62194890609446
2317,0.1779081133919844,16,4.540078201368523,0.006674561309075441,0.01111925708699902,-0.003683144812177071,12,10,9,7,6,5,51,48,46,43,40,17,0.3064713064713062,0.04868035190615833,0.001837732160312805,90.54764703236442,62.1903925621855
2600,0.1827956989247312,16,9.513196480938454,-0.0009761611179612198,0.0114247311827957,-0.001747215615643353,11,9,9,7,5,5,121,118,116,112,97,20,0.2725402939306697,0.06616813294232644,0.001945259042033236,97.78363610406525,68.83967981726194
2812,0.1886608015640274,87,7.341153470185738,-0.2997336884154431,0.002168514960506063,-0.007437630158527777,17,37,31,59,62,64,18,15,14,11,9,7,0.4194536033914278,0.02299120234604107,0.001241446725317694,92.69888702665385,66.10173800634811
2883,0.1964809384164223,46,5.625610948191593,-0.4080799304952218,0.004271324748183094,-0.003412423353772327,20,33,8,6,4,3,49,46,45,42,39,37,0.3264863799812817,0.02989247311827957,0.001427174975562073,93.28558884327825,68.05741072842942
2953,0.1837732160312806,16,4.914956011730197,-0.008750994431185368,0.01148582600195503,-0.003270239047365147,11,9,9,7,5,4,49,46,44,42,19,13,0.4191639196883422,0.04241446725317691,0.001505376344086022,0,68.44854527284568
3024,0.1827956989247312,15,5.029325513196472,0.0003887269193395178,0.01218637992831541,-0.003718056137410977,11,9,8,7,5,4,51,47,46,42,19,36,0.3491752654967227,0.04854349951124142,0.001788856304985337,94.26342520431891,61.60369074556111
3653,0.198435972629521,15,5.990224828934501,-0.001468668407310557,0.01322906484196807,-0.004398826979472141,11,9,8,7,5,4,50,47,45,41,34,14,0.3317838062859912,0.04604105571847505,0.001964809384164223,0,64.92833437309933
5193,0.1886608015640274,16,11.15835777126097,-0.007314936487078136,0.01179130009775171,-0.00164758931668401,11,9,8,7,5,4,49,46,114,111,79,27,0.3964100666173194,0.02598240469208212,0.001358748778103617,100.1304433705628,69.62194890609446
5878,0.2678396871945259,15,6.932551319648102,0.007332205301748562,0.01785597914630173,-0.004833279026827415,11,9,8,7,5,4,49,46,45,42,14,24,0.4057971014492757,0.001124144672531773,0.001632453567937439,97.97920337627338,65.31946891751559
6016,0.3225806451612903,83,14.38269794721408,-0.2564311686546359,0.00388651379712398,-0.005514671978457735,50,38,28,73,71,69,48,45,44,41,18,23,0.3827762923351161,0.02588465298142719,0.002052785923753666,98.56590519289777,69.03524708947006
6085,0.2893450635386119,15,7.330400782013683,-0.01613548473129713,0.01928967090257412,-0.005303935411462292,10,9,8,6,5,4,48,46,44,42,18,23,0.3905699177438307,0.03390029325513197,0.002082111436950146,100.1304433705628,70.40421799492698
6154,0.2873900293255132,15,7.915444770283489,0.0003704847175057388,0.01915933528836754,-0.00570514529458811,11,9,8,7,5,4,50,47,45,42,15,10,0.3651603498542279,0.05398826979472138,0.002551319648093841,99.73930882614656,66.29730527855624
6222,0.2629521016617791,15,4.782013685239498,-0.0108340147179062,0.01753014011078528,-0.01221896383186706,11,9,8,6,5,4,17,14,13,11,8,6,0.5151210690244152,0.01775171065493647,0.00187683284457478,95.04569429315143,63.75493073985054
7249,0.2130987292277615,16,10.47800586510261,-0.01100848959790993,0.01331867057673509,-0.002042454442139729,10,9,8,6,5,4,48,45,44,110,89,93,0.2770774206323007,0.006441837732160327,0.001622678396871945,103.0639524536848,70.01308345051072
7388,0.260019550342131,15,6.991202346041064,-0.01719798657718092,0.0173346366894754,-0.005428711073872364,10,8,8,6,5,4,50,47,46,42,39,12,0.3124007201101351,0.05005865102639293,0.002414467253176931,94.26342520431891,63.36379619543428
7456,0.2590420332355817,15,6.613880742912993,-0.01359739875849838,0.01726946888237211,-0.004567670843330669,11,8,8,6,5,4,50,47,46,43,22,24,0.3974663072776276,-0.02327468230694036,0.001163245356793745,93.87229065990265,60.23471984010419
7595,0.3235581622678397,82,15.47116324535681,-0.07085992291653526,0.003945831247168776,-0.004435031316751746,77,44,20,72,70,61,48,45,44,41,20,11,0.4898036253776439,0.03428152492668621,0.001788856304985337,100.5215779149791,69.62194890609446
7665,0.2365591397849462,15,6.990224828934505,0.000419521745210841,0.01577060931899641,-0.005027230833682446,11,9,8,7,5,4,50,47,45,42,38,34,0.3440810150157139,0.05972629521016614,0.002297165200391007,0,60.03915256789606
8225,0.2316715542521994,16,6.268328445747802,0.01629629629629677,0.01447947214076246,-0.004054885775315882,12,10,9,8,6,5,49,46,44,42,39,25,0.438818565400844,0.03404692082111437,0.001642228739002933,92.30775248223759,62.58152710660176
8295,0.2267839687194526,15,6.753665689149567,-0.005355333622810422,0.0151189312479635,-0.00466464303476188,11,9,8,6,5,4,51,48,46,43,15,35,0.3512931034482764,0.06075268817204298,0.002218963831867057,90.35207976015629,0
