rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
634,0.1212121212121212,24,4.172531769305969,-0.02061614150169844,0.005050505050505048,-0.001560874089490114,17,14,13,10,8,6,54,50,48,45,11,24,0.5418229557389344,-0.04492668621700877,-1.955034213098728e-05,114.7979887861726,58.86574893464728
721,0.1309872922776149,28,4.992179863147612,0.001958096729977745,0.00467811758134339,-0.001857282502443794,22,17,16,13,11,9,53,50,48,17,40,28,0.5464721845318857,-0.01311827956989246,0.000381231671554253,116.5580942360458,59.45245075127167
1164,0.1397849462365592,26,11.40957966764419,-0.0004712131596986173,0.005376344086021507,-0.001181965128834199,19,16,14,12,9,8,144,138,68,117,23,95,0.32636637105911,-0.002697947214076239,0.0008015640273704794,117.9270651415027,60.23471984010419
1342,0.1231671554252199,28,4.59921798631477,-0.01551540913921336,0.004398826979472139,-0.001355910825213635,19,17,15,13,10,8,55,52,50,46,27,40,0.6124338624338642,-0.04937438905180836,-0.00021505376344086,113.2334506085076,56.32337439594158
1432,0.1407624633431085,26,5.574780058651008,-0.007189198667368228,0.005413940897811867,-0.00198656702298742,20,16,15,12,9,7,53,50,48,44,40,37,0.5495580808080802,-0.02143695014662753,0.0003714565004887593,115.7758251472133,57.6923453013985
1521,0.1241446725317694,26,5.46871945259042,0.004200554115648077,0.004774795097375745,-0.002535434995112415,20,17,15,13,9,8,55,51,49,44,25,11,0.3760279965004387,-0.01961876832844572,0.0006940371456500494,116.7536615082539,58.86574893464728
1610,0.1241446725317693,28,6.322580645161306,0.01893939393939437,0.004433738304706045,-0.002405002405002405,21,18,17,14,12,10,58,52,49,29,9,5,0.4861988405295498,-0.02758553274682305,0.0003323558162267837,114.6024215139645,57.6923453013985
1699,0.173998044965787,24,6.585043988269788,0.003562680917390336,0.007249918540241124,-0.002569924005928168,18,16,14,11,9,7,54,51,49,44,40,37,0.5095374967337337,-0.0602932551319648,0.00010752688172043,115.5802578750051,57.88791257360663
1788,0.1906158357771261,26,7.247311827956999,0.002899919072025461,0.007331378299120234,-0.002414171035871916,20,17,15,12,9,7,57,53,52,48,44,41,0.5199554069119293,-0.0393743890518084,0.0004007820136852391,116.5580942360458,59.45245075127167
1876,0.1691104594330401,23,6.845063538611932,0.03655837200999636,0.007352628671001743,-0.00279290601871247,18,16,15,13,10,8,56,52,50,46,27,30,0.4809786261594302,-0.02279569892473115,0.0006353861192570875,117.7314978692946,60.62585438452045
1965,0.1749755620723363,25,7.790811339198445,0.02045169385194441,0.006999022482893451,-0.003680962854349951,20,17,16,13,10,8,57,51,49,44,28,12,0.3534618040298787,0.01714565004887586,0.00155425219941349,119.1004687747515,61.99482528997737
2053,0.1397849462365591,24,6.088954056695982,-0.01115748916359003,0.00582437275985663,-0.002466350853447627,18,15,13,10,8,6,58,55,53,26,32,37,0.4457452659699863,-0.05514173998044962,0.0002346041055718473,113.2334506085076,57.6923453013985
2231,0.2365591397849462,113,13.48044965786899,-0.04720641020992642,0.002093443714911029,-0.002001582646743937,104,59,54,34,86,11,56,51,49,45,40,34,0.5672191960931624,-0.01416422287390027,0.000488758553274683,117.3403633248783,60.62585438452045
2319,0.1173020527859238,24,4.753665689149557,0.004523956405510253,0.004887585532746823,-0.002077223851417401,18,15,14,11,9,7,56,51,49,45,11,28,0.4386363636363637,-0.04018572825024434,0.000273704789833823,117.7314978692946,60.62585438452045
2408,0.1280547409579668,26,6.224828934506363,0.003690326633165321,0.004925182344537185,-0.002498099272292821,19,16,15,12,9,8,53,49,46,40,11,8,0.4702804700231567,-0.01066471163245355,0.0006256109481915939,117.9270651415027,60.62585438452045
3849,0.1788856304985337,35,17.33626588465297,0.0005638567803776816,0.005111018014243819,-0.00087039194418779,26,22,20,17,14,12,47,132,128,91,18,24,0.692811641457598,-0.01471163245356793,0.0001955034213098728,117.3403633248783,56.32337439594158
4029,0.1896383186705767,32,19.12023460410555,-0.001635991820041179,0.005926197458455523,-0.001389803233121205,24,20,18,15,12,10,136,128,121,90,27,21,0.5371479583021361,0.004496578690127124,0.0006744868035190621,0,59.25688347906354
4210,0.1906158357771261,33,17.83870967741939,-0.01227464518603776,0.0057762374477917,-0.001200574701332441,24,19,18,14,11,9,136,129,67,93,27,21,0.5571992110453646,-0.005913978494623617,0.0005669599217986321,0,58.47461439023102
4390,0.1720430107526882,33,20.60850439882697,0.003699750978299449,0.005213424568263278,-0.001575996967702037,25,21,20,17,13,11,135,96,75,37,27,21,0.5051136363636374,0.03466275659824045,0.0008602150537634412,121.447276041249,60.23471984010419
4571,0.1749755620723362,34,6.552785923753675,-0.01857238755873841,0.005146340060951065,-0.001166713965881499,25,21,19,16,12,10,55,52,50,28,41,6,0.7085079143389211,-0.02220918866080154,8.797653958944273e-05,116.7536615082539,56.51894166814971
4933,0.2082111436950147,34,17.07429130009778,-0.001001889276922427,0.006123857167500433,-0.0007885304659498208,25,21,19,16,13,11,142,64,67,129,75,92,0.6732751581955493,-0.002932551319648039,0.000488758553274683,117.7314978692946,56.91007621256598
6735,0.1974584555229716,112,16.03861192570868,-0.002133170806032775,0.001763021924312247,-0.002562279688379395,104,101,58,65,92,90,53,49,47,22,29,34,0.5406051841139168,-0.0478201368523949,0.0003421309872922773,115.7758251472133,59.84358529568793
6824,0.1524926686217009,28,6.373411534701859,0.0009202453987727264,0.005446166736489318,-0.002541544477028348,22,18,16,13,10,8,53,50,48,21,37,6,0.5087412587412596,-0.01781036168132939,0.0005571847507331385,116.7536615082539,59.6480180234798
6914,0.1524926686217009,26,6.889540566959916,-0.03107264472190705,0.005865102639296189,-0.003188209639822543,19,15,14,10,7,6,55,51,48,44,35,9,0.347703578472809,-0.01681329423264906,0.001006842619745846,117.5359305970864,60.43028711231232
7003,0.1319648093841642,27,6.075757575757592,-0.002252433432547947,0.004887585532746823,-0.002389486260454002,20,16,15,13,10,8,57,51,49,16,35,6,0.4739917695473234,-0.04787878787878785,0.0001857282502443791,113.0378833362994,58.08347984581476
7093,0.1603128054740958,26,5.841642228739001,0.004183400267737463,0.006165877133619068,-0.001639706114211837,19,16,15,13,10,8,54,51,49,21,43,28,0.6260393569844803,-0.06604105571847506,-0.0002932551319648103,113.820152425132,56.91007621256598
7182,0.1652003910068426,27,6.861192570869974,-0.01239492805242953,0.006118533000253431,-0.002412259956484723,20,17,15,12,9,7,54,50,48,24,30,7,0.5443786982248525,-0.04309872922776147,0.0002443792766373409,115.384690602797,59.45245075127167
8074,0.1212121212121213,27,4.477028347996111,-0.06484716157205224,0.004489337822671158,-0.002128464667486521,20,16,14,10,6,3,55,52,50,45,25,38,0.4112903225806446,-0.01781036168132941,0.0004789833822091894,114.6024215139645,57.10564348477411
8424,0.1515151515151515,25,8.533235581622684,-0.004582163926914687,0.006060606060606061,-0.002606712284131639,19,15,14,11,9,7,53,45,18,13,9,7,0.6317448680351911,-0.004095796676441789,0.0005669599217986321,114.4068542417563,59.84358529568793
8511,0.1456500488758554,25,15.87341153470187,-0.001231640853527221,0.005826001955034215,-0.001475986094657319,19,16,15,11,9,7,141,135,118,44,25,10,0.369890176937156,0.005542521994134901,0.0007429130009775175,114.7979887861726,57.49677802919037
11823,0.1339198435972629,26,6.510263929618766,0.01418918918918939,0.005150763215279344,-0.003600521342456826,20,18,16,13,10,8,52,48,46,41,14,10,0.29977932439314,0.04406647116324533,0.001632453567937438,117.3403633248783,55.54110530710906
11910,0.1612903225806452,25,5.246334310850422,0.00614868641699258,0.006451612903225807,-0.002997719126751385,20,17,15,11,9,7,57,55,53,48,42,10,0.3559358288770061,-0.02654936461388072,0.0008211143695014667,113.6245851529238,52.80316349619523
11997,0.1397849462365591,28,5.240957966764412,0.02042338897696515,0.004992319508448538,-0.001955034213098728,21,17,16,14,11,10,51,48,46,42,39,25,0.5658643681899492,-0.03723362658846527,4.887585532746819e-05,114.4068542417563,52.80316349619523
12083,0.1691104594330401,29,15.87781036168134,-0.001539124545958536,0.005831395152863452,-0.001349904575711027,22,18,17,14,10,8,60,105,101,125,93,33,0.4610483447188619,0.002688172043010779,0.0007331378299120239,117.3403633248783,53.58543258502775
12256,0.1241446725317693,25,4.695992179863133,0.02206494587843431,0.00496578690127077,-0.001971059083697898,19,17,16,13,10,9,55,51,50,15,21,39,0.4942318256729543,-0.02703812316715541,0.0003128054740957964,114.9935560583807,0
