rpeakpos,PH,PRT,PWA,RBAr,SLP1,SLP2,RBW10,RBW25,RBW33,RBW50,RBW66,RBW75,DBW10,DBW25,DBW33,DBW50,DBW66,DBW75,KVAL,AmBE,DfAmBE,sbps,dbps
357,0.4271749755620723,19,13.94721407624636,0.009952340902719539,0.02248289345063538,-0.00713106741663061,14,12,11,9,7,6,55,51,49,43,30,24,0.4055205949656757,-0.04718475073313781,0.001730205278592375,102.0861160926441,54.75883621827654
600,0.4105571847507331,20,13.46236559139787,-0.0003630554748766923,0.02052785923753666,-0.006682371039853852,14,12,11,9,7,6,55,51,49,43,31,24,0.4158142269253383,-0.02574780058651027,0.001818181818181818,101.6949815482279,54.56326894606841
681,0.4349951124144672,20,13.55376344086023,-0.001334246871731961,0.02174975562072336,-0.00606060606060606,14,12,11,9,7,6,54,51,49,44,31,25,0.4796629213483151,0.0375366568914956,0.002287390029325513,100.9127124593953,55.34553803490093
760,0.3988269794721408,20,13.18670576735095,-0.01519644180874719,0.01994134897360704,-0.008124609393779146,13,11,10,9,7,6,54,50,47,42,31,25,0.2952674897119343,-0.01650048875855327,0.002629521016617791,95.43682883756769,53.58543258502775
841,0.4154447702834799,20,12.78299120234604,-0.0150263821977518,0.020772238514174,-0.005533740908262505,14,12,11,9,7,5,53,49,48,43,30,23,0.5046909903201788,-0.007086999022482888,0.00133919843597263,103.8462215425173,54.75883621827654
921,0.4506353861192571,20,14.86412512218963,0.002071550703669752,0.02253176930596285,-0.007659888146403218,14,12,11,9,7,6,54,50,48,42,32,26,0.3970970247181382,0.02175953079178883,0.002873900293255132,101.890548820436,54.56326894606841
1405,0.4066471163245357,19,13.53421309872924,0.006066953161677069,0.02140247980655451,-0.006810570004647212,14,12,11,9,7,6,54,50,48,42,29,24,0.4140024038461542,-0.02812316715542521,0.001837732160312806,100.5215779149791,53.58543258502775
2050,0.3782991202346042,18,12.62658846529815,0.002593481458543037,0.02101661779081134,-0.006196197143127424,13,11,10,8,6,5,55,51,48,42,29,24,0.4198320413436693,-0.0218377321603128,0.001720430107526882,99.73930882614656,54.17213440165215
2130,0.3910068426197459,19,12.52101661779082,0.004449996096494645,0.02057930750630241,-0.005506679700228088,14,11,10,9,7,6,53,49,47,42,30,24,0.4938924050632914,-0.002727272727272691,0.001583577712609972,102.2816833648523,55.54110530710906
2533,0.3773216031280547,20,12.74877810361683,0.009814445637172257,0.01886608015640274,-0.006490072592663814,14,12,11,10,8,7,55,51,49,42,29,24,0.4012985351500032,-0.02381231671554253,0.00176930596285435,98.56590519289777,53.78099985723589
2614,0.4046920821114369,19,12.68132942326493,0.004085408155399736,0.021299583269023,-0.00552297165200391,14,12,11,9,7,6,53,50,48,42,30,25,0.4964838255977496,-0.04945259042033236,0.0009872922776148574,101.3038470038116,54.95440349048467
2695,0.4301075268817204,21,17.05474095796678,0.005330429300166365,0.02048131080389145,-0.007788604042506228,15,13,12,10,8,7,55,50,47,34,23,18,0.4249452354874038,0.05729227761485824,0.003176930596285435,96.41466519860833,52.21646167957084
2934,0.4164222873900293,20,14.10752688172044,-0.005473946784922197,0.02082111436950147,-0.007038123167155425,14,12,11,9,7,6,53,49,47,39,28,22,0.4257042253521126,-0.009980449657869017,0.002013685239491692,99.34817428173029,53.97656712944402
3256,0.447702834799609,21,13.0869990224829,0.0006722438004183519,0.02131918260950519,-0.006876327232278289,15,13,12,10,8,7,52,49,48,45,36,28,0.43248023879277,-0.03221896383186704,0.0018475073313783,101.1082797316035,55.1499707626928
3337,0.4115347018572825,21,14.68523949169111,-0.02529454835918249,0.0195968905646325,-0.006621890076624728,14,12,11,9,7,6,54,50,48,38,27,21,0.440002289442807,0.03090909090909087,0.002453567937438905,100.5215779149791,54.17213440165215
3418,0.3724340175953079,19,12.25610948191594,-0.002312968575530312,0.01960179039975304,-0.006650321298655512,13,11,10,9,7,6,54,50,48,42,30,24,0.3763779527559056,-0.008954056695992198,0.002052785923753665,99.15260700952216,54.36770167386028
3498,0.396871945259042,20,12.70576735092866,-0.01069395291583325,0.0198435972629521,-0.006223525578364287,14,12,11,9,7,6,53,50,48,42,30,25,0.4386391625615759,-0.05340175953079174,0.001114369501466276,101.4994142760197,55.34553803490093
3579,0.4838709677419354,21,18.29912023460413,0.007638888888889017,0.02304147465437788,-0.008498092265001735,15,13,12,10,8,7,55,50,47,36,26,21,0.4179870999148105,0.05467253176930594,0.003391984359726295,95.43682883756769,52.41202895177897
3657,0.4261974584555229,19,12.73900293255135,0.01856967464702266,0.02243144518186963,-0.006741497286547341,14,12,11,9,7,6,52,49,47,43,34,27,0.4376563803169308,-0.03191593352883673,0.001544477028347996,99.54374155393842,56.71450894035785
3739,0.4809384164222874,20,16.4711632453568,-0.005222551928783215,0.02404692082111437,-0.007595788664006538,14,12,11,9,7,6,54,50,47,40,28,22,0.4486851349994985,-0.0003616813294232402,0.002316715542521994,102.0861160926441,53.78099985723589
3819,0.4750733137829912,20,16.10557184750734,-0.000849720806020657,0.02375366568914956,-0.008188708876175826,14,12,11,9,7,6,54,50,47,40,30,24,0.4003962810547179,0.005503421309872936,0.002697947214076246,100.7171451871872,54.75883621827654
3899,0.4682306940371457,19,15.24535679374391,-0.008271351628622645,0.02464372073879714,-0.007624633431085044,14,11,10,8,6,5,53,49,46,40,30,24,0.4313310959012716,-0.02122189638318669,0.002072336265884653,102.4772506370604,55.54110530710906
3980,0.4848484848484848,21,18.22336265884654,-0.004398551696392449,0.02308802308802308,-0.008765604217745941,15,12,11,10,8,7,54,49,47,36,25,19,0.413626081825334,0.06563049853372432,0.003558162267839687,102.0861160926441,54.56326894606841
4303,0.4447702834799609,19,14.90811339198437,0.003803029309553406,0.023408962288419,-0.007173714249676789,13,11,10,9,7,6,55,51,48,42,31,24,0.4208112874779542,0.001026392961876849,0.002443792766373412,100.1304433705628,54.75883621827654
4383,0.3900293255131965,19,12.34506353861195,-0.002137936495367727,0.02052785923753666,-0.00617464972303682,14,11,11,8,7,5,53,49,47,41,31,26,0.434218457536246,-0.06827956989247305,0.001075268817204301,101.890548820436,55.34553803490093
4464,0.4359726295210167,21,15.83675464320628,-0.01092525152768351,0.0207606014057627,-0.005958199506586604,14,12,11,9,7,6,56,51,49,39,26,20,0.5101964552637199,0.04907135874877806,0.002355816226783969,99.54374155393842,52.80316349619523
4543,0.3753665689149561,20,11.66080156402738,0.03512448654539366,0.0187683284457478,-0.007631493200253812,16,14,12,10,8,7,51,48,46,41,32,26,0.3344832251082251,-0.02740957966764418,0.002091886608015641,96.21909792640021,55.34553803490093
